stage,year,page,article name,length of article,paragraph,2500bott,bottid,singlebott,scarcity,nonuniform progress,performance constraints,user heterogeneity,cognitive,external,internal,coordination,transactional,technical,demand,2500partner,singlepartner,content production,data center/storage,internet infra,content distribution,"browsers, apps & smart devices",advertising,end users,external partners,substitutional partners
2.0,2017,None,None,None,"The launch of Xfinity Mobile has been Comcast's biggest move this year with respect to wireless and mobile, putting the company in position to broaden its bundle and take advantage of its MVNO deal with Verizon Communications and its WiFi footprint of about 18 million hotspots.",1,26,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
1.0,2017,None,None,None,"He said the plan is to also “de-emphasize” Watchable's over-the-top distribution, and to halt future work centered on Watchable originals, which paved the way for exclusive  series from an array of  content partners that included Ballin’ on a Budget (Refinery29), Cholos Try (mitú), How to Human and Would You Rather (Cut.com), I Want My Phone Back. (CollegeHumor), and Logan Paul VS (Stu-dio71), among others.",1,"16,15",0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0
1.0,2017,None,None,None,"THE PEW RESEARCH CENTER‘S latest analysis of how Americans get news confirms the well-known obvious: Viewership of cable TV news networks is generally down, and use of social  media for news is way up. In fact, for the first time, Pew's survey found that more than half (55%) of Americans age 50 or older are getting their news via social  media sites, up 10% from a year ago.",1,19,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
1.0,2017,None,None,None,"The sports industry has already taken several swings at the multiplatform, direct-to-consumer digital  subscription model — all of the major pro sports leagues offer out-of-market packages of live games — while national and regional networks have offered marquee sports via TV everywhere platforms to authenticated viewers subscribing to the traditional cable bundle. As a result, audiences are increasingly viewing live sports  content on phones, laptops and computers.",1,"15,17",0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1
1.0,2017,None,None,None,"Graham said a Monday Night Football bid might make sense for Amazon or another streamer, but he isn't expecting a big commitment.",1,16,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1
1.0,2017,None,None,None,"The reason we're interested in this is the same reason advertisers are interested, because of that hard-to-reach demo that seems to be continuing grow,” Lasker said. “So the advertiser interest, I believe, has matched what our interest had been up until this point.”",1,20,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1.0,2018,None,None,None,"THE TV INDUSTRY has been struggling to bridge the gap between traditional linear TV and digital channels. On one hand, traditional linear TV has grappled with cross-device viewer-ship, loss of perceived value compared to digital slow-to-measure campaign reporting, and an ongoing battle against the immediacy of digital. There’s also the growing number of cord-cutters that threaten its very existence.",1,15,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2018,None,None,None,"AL: ESPN+ is really an incredible value for sports fans. You get all of the MLS games; you get the 30 for 30 library of the best sports  documentaries in the world, along with 5,000 to 10,000 other events throughout the year. I think it’s an incredible value for any of those things alone, let alone all of it and much more.",1,17,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2018,None,None,None,* Require edge providers to develop reasonable data security practices;,1,14,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1.0,2018,None,None,None,"As for the bandwidth-saving potential for AV1, Frost noted that  Netflix showed off” 720p  streaming at a mere 207 kbps at the AV1 launch party.",1,12,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
0.0,2018,None,None,None,WASHINGTON — The New England Cable & Telecommunications Association has taken aim at internet service providers in a legislative broadside that other states could look to as a model for bundling new net neutrality rules and restrictions in one package.,1,11,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0.5,2018,None,None,None,"Details about cable's blockchain agenda have been emerging slowly. Last summer, Comcast's Advanced Advertising Group said it would launch a Blockchain Insights Platform in 2018. Comcast hasn't revealed a lot of details about what's to come, but Marcien Jenckes, president of advertising at Comcast Cable, said in a CES panel in January that the partnership will pave the way for multiple parties tap into pools of different data that can help to garner key insights that can help target ads to the right audience. Comcast is also working on a way to use blockchain techniques in the connected home in a way that safely provides customers a way to grant and revoke access to their IoT devices and smart home applications. CableLabs and others have acknowledged several blockchain-facing explorations are underway. Programmers appear to be less involved in blockchain planning now, according to sources.",1,"15,8",0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
2.0,2018,None,None,None,"The key question for all players: Will Amazon expand its  video business to drive retail sales? “The scary part for me is, of all the companies out there, I think it would be entirely possible for Amazon to come out and say, ‘Guess what — you don't have to pay for local broadcast [channels],’” Sappington said. “‘We'll cover that for free as part of Prime. And if you want cable bundles on top of that, we'll sell that through Amazon Channels.’",1,26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2018,None,None,None,"Ramspacher noted that a ton of people — close to 70% of consumers — are  streaming , according to the survey.",1,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2018,None,None,None,"For instance, in 2007, the iPhone was introduced and revolutionized how and when Americans access the internet; today, 83% of Americans access the internet on mobile devices (over licensed Commercial Mobile Radio Services, or CMRS, networks and via extensive WiFi networks) and, as the nation transitions to next-generation 5G networks, the number of mobile internet users (and mobile-only internet users) will continue to increase. In 2007,  Netflix had just introduced its  streaming service after spending the first decade of its existence as a DVD and VHS rental company; today,  Netflix has over 57 million  streaming subscribers in the United States (more than twice as many subscribers as any other  video distributor) and a total of about 130 million subscribers around the world. In 2007,  Google was continuing to develop its digital advertising business, while Facebook was a bit player; today, the two companies together have a dominant share of sales in the digital advertising marketplace, and account for a huge majority of the growth of that market in 2017, with no other competitor cracking even 5%.",1,21,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2018,None,None,None,"Hulu 's ownership is in flux at the moment, with  Disney set to pay $71 billion for a collection of Fox assets that include its 30% stake in  Hulu , giving the company majority control.  Disney is planning its own standalone  Disney -branded  OTT streaming service.",1,11,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1.0,2018,None,None,None,"Several years ago, the industry was talking about ESPN not being in the running for a number of sports properties, but now you're looking at them bidding really aggressively again, because they're not just beholden to the pay television arena,” sports television consultant Lee Berke said. “They need brand-name events, and the interesting part of the UFC deal is that the bulk of the events are for ESPN+, not ESPN.”",1,"16,17",0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
1.0,2018,None,None,None,"WITH ANOTHER EVOLUTIONARY YEAR for the television programming industry nearly over, it's time to focus on trends the landscape might reveal in the new year. With the number of original scripted  series expected to surpass the 500 mark and new distribution entrants like Apple launching for in 2019 new  streaming services with original programming, here are five trends the industry should look at in 2019:",1,17,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.0,2018,None,None,None,"AT&T's recently acquired WarnerMedia division will launch a broad-reaching  streaming service, leveraging  content from Warner Bros., Turner and HBO, in the fourth quarter of next year. At an investor day event, AT&T's top executives didn't announce a name for the new service, or any pricing. But they did describe three basic tiers.",1,28,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
0.0,2018,None,None,None,"Background: Baker has more than 20 years of experience advising on mergers and acquisitions, having generated, led and completed more than 90 transactions with an aggregate value in excess of $18 billion. Baker has deep experience across the TMT industry, including specific expertise with broadband, telecom infrastructure, mobile and digital  media companies. Prior to joining Lazard Middle Market, Baker was president of Waller Capital Partners, where he led mergers and acquisitions for cable, telecom and digital  media clients and oversaw day-to-day operations of the firm. He joined Waller Capital Partners in 1998 and was named president in 2009. He began his career as a mergers and acquisitions banker at Bear Stearns & Co.",1,1,1,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.0,2018,None,None,None,"While he wouldn't provide specific subscriber numbers for Premiere, Mac McKean, executive VP of innovation at AMC Networks, said, “We're happy with the response to date and we're about where we expected to be in terms of the business.”",1,21,1,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,1.0,nan,nan,nan,nan,nan
1.0,2018,None,None,None,Lowy said a large number of demand-side platforms (DSPs) representing thousands of advertisers expressed interest in the auctions of programming surrounding the Super Bowl. A couple of agencies planned to participate as well.,1,17,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan
1.0,2018,None,None,None,"3. Practice makes perfect: Testing your live workflow early in the planning process affords you the time to retool and make infrastructure changes as necessary. This should be done through actual simulations, as some issues don't come to light until the switch is flipped. It's important to account for the diversity of devices used for  streaming , including TVs, consoles, desktops, laptops and mobile, as each device operates differently. The last thing you want is to scramble to identify and fix a technical mishap in real time.",1,15,1,nan,nan,1.0,1.0,nan,nan,nan,nan,nan,1.0,nan,1.0,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan
1.0,2018,None,None,None,"Service providers that opt for the program will be running Mediaroom and IVP in parallel until the conversion ends. After that, they can shut down the Mediaroom servers, encoders and other elements of the platform.",1,14,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
1.0,2018,None,None,None,"If the operator is trying to resuscitate the  video business, [it’s] going to need something that bridges legacy and IP,” Smith said.",1,16,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2018,None,None,None,"Another idea Paramount has for creating a premium environment involves having advertisers create 1970s-style commercials to air in American Woman, because the show is set in Beverly Hills in the ’70s.",1,20,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2.0,2018,None,None,None,"WHY WE’RE WATCHING: Michele Thornton Ghee, who joined what was then Centric TV in 2012, was instrumental in branding it as “The First Network Designed for Black Women” and then into BET Her. Her team is charged with growing the network's revenue base. Thornton Ghee has worked for CNN, A&E, History and The Weather Channel. She began her career at SBC Communications (Pacific Bell) in Oakland, Calif. She has written two books: Stratechic: Life and Career Winning Strategies for Women and Stratechic 2.0: Her Plan, Her Power, Her Purpose.",1,25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2018,None,None,None,"Verizon Communications’s Fios TV offering shed 29,000 customers in the quarter, compared with a gain of 21,000 in 2016, reflecting “the shift from traditional linear  video to over-the-top offerings,” the company said.",1,21,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2018,None,None,None,"PASADENA, Calif. — Several  streaming services crashed the cable portion of the annual  Television Critics Association Winter Tour, adding even more original programming to an already crowded TV marketplace.",1,17,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
0.0,2018,None,None,None,"Starry has not announced plans to broaden its pricing and packaging, though it says its service, which uses licensed spectrum in 37 GHz to 38.6 GHz band (backhauled with fiber), is capable of supporting speeds of 1 Gbps or more. When Starry terminates service to an MDU, it's bringing in 2.5 Gbps today, Kanojia said.",1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2018,None,None,None,"As high ROI tactics repeatedly prove, central to retention and acquisition campaigns alike will be a focused, cross-functional team effort around rapid testing and analytics, as well as highly-automated systems capable of agile, real-time change.",1,28,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2018,None,None,None,"Hulu 's expansion from a library of on-demand offerings to include live channels has also tapped into growing consumer demand for  streaming media , vice president of product Richard Irving said. “We have seen a 98% increase in signups since we launched the live product,” he said, along with greater usage. “Since the launch of the fall season, with the new network programing and football, we seen a 70% increase in viewership of live  content .”",1,18,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2018,None,None,None,"Underlying this transformation is new technology for operations. “We are very focused on the idea that we have to make our  content available literally anytime and anyplace,” Diane Tryneski, HBO executive vice president, technology, and chief digital officer, technology, said. “That is a real change and the tech that supports that has to be very different than it used to be.”",1,17,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2018,None,None,None,"MULTICHANNEL NEWS began publishing its annual Viewer Watch Special Report in 2006 with an eye toward seeing how the changing use of  video was transforming the TV business. It is extraordinary what has happened in the ensuing years to digital  media , which was long referred to by executives as “emerging” and “new  media .”",1,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2018,None,None,None,"Lori Hall SVP, Consumer Marketing and Creative Services, TV One",1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1.0,2018,None,None,None,"5C: Billions. Without being in the financial space, you can embrace the idea and make it real. The girl with the short hair [Asia Kate Dillon], she's like a robot. It's interesting, her choices in how to play the character.",1,17,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.0,2018,None,None,None,"Akamai chief technology officer Charlie Gero has argued in favor of what he calls zero-trust security architecture. “Companies must evolve to a ‘never trust, always verify’ zero-trust model to secure against the wide variety of threats that exist and are constantly evolving,” Akamai stated.",1,14,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2018,None,None,None,"Among the  subscription video - on - demand crowd,  Netflix 's “share of voice” dominated both  Hulu and Amazon Video , according to Crimson Hexagon's data pool.",1,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,2018,None,None,None,"The bulk of that comes from a programmatic system that enables private marketplace deals, allowing, for example, advertisers to buy against specific audiences and channels for a premium rate.",1,20,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
0.0,2018,None,None,None,"The FCC's principal role will be to enforce enhanced ISP transparency requirements, which must be publicly posted.",1,11,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0.0,2018,None,None,None,"We definitely see an appetite for  OTT supplementing the linear experience and we also see cord-nevers, people who were not born in the cable era, and who have an appetite only for  OTT , internet and mobile. That is a segment we would tackle with IP services, around our MVNO [mobile offering] but around our internet as well.",1,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2018,None,None,None,"Added Condor's Smilovic: “Five years ago, we were still talking about brands, and now we no longer think about brands but about  content . People will migrate to any platform for the right  content , and so, being given that opportunity, I think there are way more opportunities than there were four or five years ago.”",1,17,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2018,None,None,None,"The current roster of standalone  subscription OTT sports services features a number of live out-of-market game packages ranging from the major pro sports leagues to college conferences such as the Atlantic 10 to smaller pro sports leagues such as the National Lacrosse League. Most of the packages operated independently from other digital services until this year, when B/R Live and ESPN+ launched with agreements to add many of the  OTT services under their respective banners.",1,26,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1.0,2018,None,None,None,"The impact of  Netflix and other  streaming services on MSOs is clear: they offer  OTT content , but when their services are slow, customers are quick to blame their network provider. Because of this, MSOs must find a way to offer the  OTT service that today's viewers demand, and fiber deep is the best way to achieve that goal.",1,18,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.0,2018,None,None,None,"But now that is in limbo. According to BTIG  media analyst Rich Greenfield, Fox has four choices: 1) increase its Sky offer and start a bidding war with Comcast; 2) start a conversation with Comcast for all of the Fox assets, while Comcast bids for the remaining 61% of Sky; 3) get  Disney to work out a compromise with Comcast, like offering up its stake in  Hulu , the Fox production studios (minus the Marvel  content ) and cable channel FX to back off; or 4) refuse to increase its bid, leaving  Disney with the option of either selling its stake in Sky or being a minority partner with Comcast.",1,28,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
0.0,2018,None,None,None,"Almost 39% of respondents said they spend $9 to $14 per month on  SVOD services, while 13.7% spend $25 or more each month, up 5.5% year-over-year, a further indication that consumers are becoming more apt to subscribe to multiple over-the-top services. Nearly half (48.1%) said they watch one to three hours of  SVOD content per day.",1,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,2018,None,None,None,"Of course, there also were announcements about new programs and deals. Lifetime inked production pacts with Latifah, who starred in original movie Flint, and Braxton, who starred in Faith Under Fire, for a mix of  documentaries and original  movies to air later this year. They include Latifah's Where Did the Women of Hip Hop Go? and a one-hour special on the remake of 1990s hip-hop song U.N.I.TY.",1,16,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2018,None,None,None,"Patti said cable can learn from other industries and from competitors. Companies like Uber, Amazon Prime and  Netflix made their mark initially through ease of use and lower prices. Cable companies are starting to take the hint. Comcast even bundles  Netflix with its broadband service, something that would have been unheard of just a few years ago.",1,18,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
0.0,2018,None,None,None,"June 11 is when the Federal Communications Commission's new network neutrality regulatory rollback goes into effect, with the Federal Trade Commission responsible for keeping tabs on how internet service providers manage their networks. That hinges on the FCC's new transparency rule that requires broadband providers to disclose their network management practices to the FCC so that the FTC can then determine if that conduct is anticompetitive, false or deceptive.",1,11,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0.0,2018,None,None,None,"Outlook: NBCUniversal will kick off Upfront Week on May 14 with a presentation that covers its entire portfolio of broadcast, cable and digital opportunities for advertisers. Yaccarino has been pushing an advanced advertising agenda and this year helped give the audience buying business a boost by joining Fox, Turner and Viacom in the OpenAP consortium. NBCU also launched CFlight, a new metric that measures on air and  online impressions.",1,8,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0
2.0,2018,None,None,None,"Michael Schwimmer: Our vision here is to reflect the world today, as well as the world we want to create tomorrow. So we do that through music and culture for a multicultural audience, and getting the multicultural audience on-screen in a way that’s positive and uplifting.",1,25,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2018,None,None,None,"That milestone, achieved in the first quarter of 2018, is a significant one for Roku’s long-term prospects and for a company that is most well-known for its wide range of internet-connected  streaming players and sticks.",1,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2018,None,None,None,"The CW will benefit from other trends in the industry, including the ad reductions going on at networks including Fox, NBC and the Turner channels. Dollars may also shake out of YouTube and other digital players because of concerns over safe  content , viewabilty and measurement, Tuck said.",1,20,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2.0,2018,None,None,None,"A key differentiator, and competitive moat, is our direct relationship with customers on our platform which allows us to continuously collect rich data, including user registration, and anonymized behavioral information — like audience engagement with  streaming channels,  streaming ads and traditional linear ads using opt-in technologies like Automatic  Content Recognition (ACR),” Wood said. “We gather this data and create user segments, develop lookalike audience and predictive models and activate segments for use in a variety of business operations, including recommendations for users in The Roku Channel, analytics for our  content publishers and targeted advertising for brands. Our platform is also capable of ingesting CRM and third-party data sets from advertisers and data providers, to augment our already rich data set.”",1,27,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2018,None,None,None,"Conversely, 8% of 214 million translates to a sizable audience of around 14 million regular Facebook Watch viewers, which in the ultra-competitive realm of over-the-top distribution, ain't a bad first-year performance by any measure.",1,21,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1.0,2018,None,None,None,"Even though I love a lot of the current country music that's out there, I've always been a big advocate of trying to bring back more of the traditional-sounding country music that I grew up on, both from a musical standpoint and also from a lyrical standpoint. Country music as a whole to me has always been — more so than any other type of genre — the type of music that speaks to people about their daily lives.",1,17,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2018,None,None,None,"VOLATILE RETRANSMISSION-consent showdowns, fueled by what many analysts had feared would be ultra-aggressive pricing increases from a newly slimmed-down 21st Century Fox, may wait a bit, as higher NFL ratings and the continued flow of money from  SVOD could be making negotiations more reasonable.",1,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2018,None,None,None,"AT&T didn't offer many details about the proposed service, to include  content from AT&T's HBO and Turner networks, as well as select third-party  content . It will likely be priced more dearly than its other direct-to-con-sumer  streaming service, HBO Now, currently at about $15 per month.",1,26,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
1.0,2018,None,None,None,"To some degree, the event was a pep rally for the new AT&T unit. It was also a forum for discussing what ails the ad business.",1,20,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0.0,2018,None,None,None,"The specific language of the act does require the FCC to “consider all forms of competition, including the effect of intermodal competition, facilities-based competition, and competition from new and emergent communications services, including the provision of  content and communications using the Internet.”",1,11,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1.0,2018,None,None,None,"OTT services such as ESPN+, DAZN, FITE TV and FloSports are just discovering live sports, and it's unclear if they can defeat traditional TV distribution outlets for the biggest boxing and MMA events.",1,18,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1.0,2018,None,None,None,"Pricing is still important: More than half of survey respondents (55%) said that price increases would be the primary reason to cancel an  SVOD service and nearly half (46%) said the same for their cable  subscription . Quality of service also was a top priority, as 43% said rebuffering was their primary frustration, with 66% said they stop watching a  video after two rebuffers and 60% claiming they would be more likely to watch a live sporting event  online if it was guaranteed there would be no viewing delays.",1,18,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.5,2018,None,None,None,"Expect more states to follow in the footsteps of California, which recently passed new consumer-privacy legislation that requires companies to disclose the types of data they collect and empowers consumers to opt out of having their data sold.",1,"11,14",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2018,None,None,None,"Fox Broadcasting named Charlie Collier as CEO of entertainment, responsible for the company's programming strategy. He comes from AMC Networks, where he was president and general manager.",1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2018,None,None,None,"That limited the ability of operators to create flexible, evolving network technology environments.",1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2018,None,None,None,"We're leveraging all of that incredible value proposition and wrapping it in relevance and personalization, which is now really an accelerant to drive that engagement,” Bishara said.",1,26,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,2018,None,None,None,"Holly Leff-Press-man is chief revenue officer for Screen Engine ASI, working with clients across all distribution platforms. Fresh from law school in 1989, she was a litigation associate at an entertainment law firm before joining Viewer's Choice Television in 1992. While with Viewer's Choice, she initiated, negotiated and oversaw licensing and distribution of original and event pay-per-view and  video - on - demand programming. In 1995, she joined NBCUniversal as senior vice president for World Wide Pay Per View and  Video On Demand . Following a nine year stint with NBCU, she signed on with The Nielsen Co. as executive VP for  content solutions and  media research. She has been at the forefront of industry developments in on-demand viewership as well as the measurement of data and research of that viewership. She was the recipient of a CTAM “TAMI” Award in 2017 and has devoted her time and talents to CTAM's Marketing, Digital and Research Committees. She is currently on the committee for the  Media & Insights Conference and served as the conference's inaugural co-chair.",1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2018,None,None,None,"TRADITIONAL PAY TV PROVIDERS — cable operators, satellite and telco TV purveyors and the like — can stop worrying about the coming over-the-top  video revolution, for one simple reason: It's already here.",1,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2018,None,None,None,"For all of these companies in your Distributor of the Year, the revenue models for each of them aren't that inviting as standalone services,” Leichtman said. “But none of them are really standalone services. Whether it's Sling TV or DirecTV Now, PS Vue or YouTube or  Hulu , they are serving a strategic position for their [parent] companies, not as standalone businesses. None of them are reporting the individual economics for these services. They are all there for larger more strategic purposes.”",1,26,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2018,None,None,None,"The aggressive discounting has translated into strong customer growth — DirecTV Now had 1.8 million subscribers in Q2, and was heading toward 2.5 million by the end of the year, according to some analyst predictions. The path toward No. 1 is likely to be paved with even heavier discounting, although a company spokesman preferred to characterize DirecTV Now's  content mix and price point “very competitive, encouraging customers to continue using the service.”",1,21,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2018,None,None,None,"That offers us an opportunity because there's a certain kind of movie that people still love to watch on television, but the studios don't make much of them theatrically anymore. It's that narratively strong, complex character-driven movie genre that's missing in the  movies . That audience hasn't gone away, but they've migrated to television. So that's the audience that's already coming to Epix, and that's the audience that we're programming to with our original  series like Berlin Station, Get Shorty and Deep State. All of those  series are  series that appeal to the people that love that kind of movie-going.",1,17,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.0,2018,None,None,None,"Everyone knows how we got here. The growth in  subscription video services has reduced the need for traditional scheduling and ad-funded  media — or, rather, a user experience that seems to be growing ever more interruptive. And it's having an adverse impact on advertisers.",1,20,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
1.0,2019,None,None,None,"Viacom's digital  video impressions this year will increase to 3 billion from about 1.5 billion a year ago, Day said. Next year, with Pluto TV, “we're predicting that's going to grow to 5 billlion,” she said.",1,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2019,None,None,None,"The biggest operator client, Comcast, is already moving aggressively in the direction of DAA, he added. “You can save on rack space, you save on power consumption and you save on hardware costs,” Heynen said. “Comcast is going to be a big driver of DAA. The question is, how fast does Comcast move?”",1,15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2019,None,None,None,"More recently, in calling for the FCC to raise the 39% national audience reach cap, which the FCC is currently mulling, NAB again raised the issue of including  online in its competitive marketplace, as did Nexstar chairman and CEO Perry Sook in an April 23 speech to the  Media Institute in Washington.",1,11,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0.0,2019,None,None,None,"Speaking to Wired, the architect behind the upcoming console upgrade, Mark Cerny, described the major highlights of the upgrade, which include fancy new AMD chipsets and a solid state hard drive. … And then there's 8K resolution capabilities.",1,5,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
0.0,2019,None,None,None,"Ken Folderauer has joined Comcast Business as vice president of federal government sales, heading a new segment targeting government and the public sector. He was head of the Oracle National Security Group's Communications Services Division.",1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0.0,2019,None,None,None,"NCTA wants the PEG “forced speech” mandate to go away, as well as the TV station must-carry mandate. It has long argued that the justification for such mandates, that cable is a program-access bottleneck, no longer holds — if it ever did — because of the proliferation of outlets for  content .",1,11,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1.0,2019,None,None,None,"Holiday themed programming will air wall to wall on AMC, and the company's other networks will also present seasonal  movies and specials.",1,17,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
