scarcity,nonuniform_progress,performance_constraints,user_heterogeneity,cognitive,external,internal,coordination,transactional,technical,demand,paragraph,label,Bottid,year,word_count,number_of_types
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"On the other hand,  OTT streaming services such as YouTube TV,  Hulu ,  Netflix , Sling TV, DirecTV Now and others have seen subscriber numbers rise, and cordcutters aren't the only ones signing up. Of all U.S. households with broadband, a whopping 63% subscribe to an  OTT streaming service, according to Parks Associates.",1.0,0,0.5,0.36936936936936937,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,"Abbott recently spoke to B+C Multichannel News senior  content producer, programming R. Thomas Umstead about the network’s momentum, the rationale behind its June merger with Sony Entertainment’s Pure Flix  streaming service and his thoughts on the business heading into the new year.",2.0,28,1.0,0.25225225225225223,0.3
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,"Many companies, including startups, started building streaming offerings in 2022. We will see the consolidation of those efforts during 2023, for different reasons. Mergers and acquisitions will be the highlights of the year. The remaining companies will define solid business models since they need to serve customers, keep them satisfied and help them grow. From the channels perspective, they will have an easier time picking vendors, since all vendors will be strong, experienced  and motivated.",2.0,28,1.0,0.5405405405405406,0.5
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"We’ve grown 20% quarter over quarter over the last five years,” Pizzurro said. “With all the data that’s flying through the system, we’ve managed to be good stewards and shepherds without incident.”:We’ve grown 20% quarter over quarter over the last five years,” Pizzurro said. “With all the data that’s flying through the system, we’ve managed to be good stewards and shepherds without incident.”",1.0,0,0.5,0.42342342342342343,0.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"In a statement, Comcast said it will roll out i-Guide to provide a “consistent user experience for customers throughout the Puget Sound and Spokane areas, as well as in Comcast markets across the country.”      ",0.0,0,0.5,0.1891891891891892,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Also: Fubo TV Deal with Altitude Sports Makes Denver One of the Nation's Most Interesting RSN Regions,1.0,0,0.5,0.009009009009009009,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Digital Rapids provides innovative solutions, technology and expertise that enable media organizations to bring live and ondemand video to wider audiences more efficiently, more effectively and more profitably. Our award-winning software and hardware solutions span the critical points in today’s media operations, including ingest, encoding, transcoding, streaming, broadcast and workflow automation. We’re bringing our complete lineup to IBC 2012 in stand 7.F33. Featured demos will include the IBC debut of our groundbreaking Kayak dynamic workflow technology platform; the new version 2.0 of our Digital Rapids Transcode Manager highvolume media processing software (powered by Kayak); and our StreamZ Live Broadcast integrated broadcast/multi-screen encoder. ",0.0,5,0.3125,0.7837837837837838,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"The Winter X Games Aspen 201 aired Jan. 26-29 across ESPN, ESPN2, ESPN 3D and the WatchESPN  online portal. A portion of the promos for the Winter X Games, which featured snowboarding and skiing stunt competitions, were also Shazam-enabled. The Shazam app identifies  content , such as a TV program or song, using an audio-recognition algorithm.",1.0,0,0.5,0.3783783783783784,0.1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,"Preliminary data drawn from weekly ratings reports FBN and CNBC have bought from Nielsen -- there is no specific time frame for when the fledgling service will be rated, but most new cable networks take a year or more before they come on board with the measurement company-- suggest some bright spots. One-third of FBN’s business-day audience is among the target 25-to-54 set, and that group made up 47% of its primetime viewership through Dec. 16.      ",0.0,0,0.5,0.5675675675675675,0.3
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Remake of animated show on Nickelodeon in the ‘90s,1.0,0,0.5,0.0,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"VR at a live event to enhance their experience.But whether the  ENCODING IS A HEAVY LIFT viewer is at a remote location or onsite, the value proposition  remains the same, to allow them to immerse themselves in the  During the live stream, the media player processes  live event in a way they otherwise couldn’t.",1.0,0,0.625,0.3783783783783784,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Now, Z Living has turned full attention to developing original programming.",1.0,0,0.5,0.0,0.1
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Managing the Flash-to-HTML5 Migration Flash playback became the “ring around the collar” (#showingmyage) for most enterprise systems in 2015, and many vendors aggressively moved to reduce or eliminate their Flash dependencies. However, many corporate YouTube systems enable a level of interactivity that makes implementing the equivalent feature set in HTML5 a complicated undertaking. ",1.0,15,0.5625,0.34234234234234234,0.3
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"Moffett added that regional sports networks are beginning to fade from traditional distribution outlets and vMVPDs, while two of the largest  media conglomerates are making their biggest sports properties non-exclusive to the linear bundle.  Online juggernauts  like Amazon and  Apple have already dipped their toes into the sports business, and as the NBA contract comes up for renewal in two years, are expected to at least circle those properties, possibly driving up the price for ESPN and TNT.",1.0,0,0.5,0.5945945945945946,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"TIMING IS EVERYTHING Many users rely on timely video experiences.  Examples include the corporate presentation where the audience provides live feedback or asks questions; remote clinical collaboration in healthcare; remote manipulation of robots or unmanned vehicles; coordinated multisite events; telepresence-style interactive experiences; sporting events tied to wagering and gaming; or simply when you care that your live event is experienced by remote viewers in real time.  In such applications, latency rules, milliseconds matter, and jittery video with re-buffering is intolerable.",1.0,0,0.4375,0.5945945945945946,0.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"A bipartisan pair of legislators have introduced a bill that would eliminate some ""outdated"" regulations including the must carry-retransmission consent regime that broadcasters use to secure payments from MVPDs for their local programming/signals and the compulsory copyright license.",1.0,0,0.5,0.1981981981981982,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"We’re getting to the point, actually, where we’re going to have excess capacity, and customers’ applications are going to care less about the peak bandwidth, which will be important at times, but actually more about how latency and jitter and then the home network performs,” Colwell said. “A lot of what we’re focused on from a development perspective is how we create a better in-home or in-small business network, how we then use that end-to-end network to include where hosts are out on the internet in order to establish for applications that need it or customers that need it, the right experience.”",0.0,0,0.5,0.7747747747747747,0.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"MAKE CAPTION ENCODING EASY WITH FALCON By combining LEXI 3.0 with Ai-Media’s Falcon encoder, you can get a fully  cloud, self-service platform that makes captioning your RTMP/S streams a breeze.",1.0,14,1.0,0.13513513513513514,0.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"NRB Supports Congressional Oversight in Broadband RegulationReligious broadcasters want Congress to clarify FCC's authorityBy John Eggerton -- Broadcasting & Cable, 7/15/2010 12:59:57 PMReligious broadcasters apparently have faith in Congress. As the FCC comments on Title II regulation of broadband piled up Thursday (the FCC deadline for initial comments), the National Religious Broadcasters weighed in in support of Congress stepping in to clarify the FCC's broadband authority.",0.0,0,0.5,0.45045045045045046,0.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,"Recent and future plans: After expanding its two Spanish-language TV packages by roughly 100 channels, Verizon has been focused on improved bundles and making more channels available on its Fios Mobile app and other digital platforms.",2.0,26,0.5,0.18018018018018017,0.3
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"The core issue with unifying content dis­covery across service providers is that each provider may represent title metadata dif­ferently, which creates a core challenge for search.If a user types in a specific set of cri­teria, and the metadata is different between services, it won’t return the most appropri­ate titles.But searching for content is only half the battle.In many cases, viewers may not know what they want to watch, and when this happens, the service providers must rec­ommend content to them.And that brings us back to the metadata.If that data is different between providers, then each service is rec­ommending content differently, based on its own algorithms and approach.The result of this problem of search and recommendation ",2.0,0,0.9375,0.9009009009009009,0.5
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"GEICO’s humorous You Had One Job segments, featuring the wackiest plays of the day also returns.",1.0,0,0.5,0.0,0.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,"B+C: Now that FASTs are a consumer mainstay, what do advertisers need to know?",2.0,29,1.0,0.0,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"The postseason starts for ESPN Wednesday with a pair of play-in games. On Saturday, it will televise a quadruple header with three Round One games on ESPN and one on ABC.",2.0,25,0.5,0.13513513513513514,0.1
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"If we’re going to compete, we need HD and a lot of it,” said Gessner, who has 47,500 subscribers in Ohio. San Bruno Cable is now digital simulcating, as part of an all-digital transition, while Massillon Cable is looking to find low-cost, low-tech converters that pass Federal Communications Commission muster so it can pursue an all-digital strategy. At the San Bruno system, the upgrade to all-digital will permit the 15,000-subscriber system to expand its HDTV lineup and create foreign-language tiers for the operation, which is key in the multicultural San Francisco Bay area, according to Gyaltsen.      ",0.0,0,0.5,0.7387387387387387,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"The good news for organizations that create video as part of their business, such as content producers and broadcasters: they have a large and continually growing source of content available. These “content production networks” are perfectly positioned to leverage their content over social media marketing channels in two ways:",0.0,8,0.625,0.2972972972972973,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"The IAB’s Digital Video Committee addressed the interoperability issue with the October 2008 release of its “Digital Video Ad Serving Template (VAST).” VAST’s aim is to facilitate interoperability between ad servers so that DoubleClick, Microsoft, Tremor Media, and the rest can call up a video ad from the same XML document,whether it be a linear preroll ad or a nonlinear overlay ad. The major players in the industry are now at various stages in the process of implementing VAST. “In 2009, you can expect to start seeing a great deal of interoperability,” says Paparo, principal author of the VAST document. “That will reduce transaction costs, not just for agencies, but also for publishers.” ",1.0,20,0.125,0.8828828828828829,0.3
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"The broadcaster reiterated that networks and affiliates are aligned in preserving and growing retrans revenues, and that broadcasters and distributors are aligned in slowing subscriber churn.",2.0,28,1.0,0.09009009009009009,0.2
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Almost 39% of respondents said they spend $9 to $14 per month on  SVOD services, while 13.7% spend $25 or more each month, up 5.5% year-over-year, a further indication that consumers are becoming more apt to subscribe to multiple over-the-top services. Nearly half (48.1%) said they watch one to three hours of  SVOD content per day.",0.0,0,0.5,0.3783783783783784,0.2
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Ben “Yahtzee” Croshaw of Zero Punctuation fame regularly garners more than 6 million downloads a month for his  video -game reviews on The Escapist ( www.escapistmagazine.com ), a website dedicated to computer games and digital entertainment.",0.0,0,0.5,0.1891891891891892,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Exec was chief growth officer at Comcast Advertising,2.0,29,0.5,0.0,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"The 37-year-old VH1,  which initially launched as a music   video service but is now home to unscripted reality programming — including the Emmy-winning competition show RuPaul's Drag Race — will be folded into the BET  Media Group,  led by Scott Mills , which also includes networks BET,  BET Plus , BET Studios, BET Her and BET Digital, according to the memo.",1.0,0,0.5,0.4594594594594595,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"The show, based on the Israeli  series Kvodo, is produced by CBS Studios in association with King Size Productions. ■",2.0,25,0.5,0.04504504504504504,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"""Through our digital consultancy partnership with software developer Globant, we've built C-SPAN Now to bring C-SPAN's mission — delivering an unfiltered, high-quality viewing and listening experience of our government's proceedings — to another digital platform and to new audiences,"" said C-SPAN VP of digital  media Richard Weinstein of the new app. ""Our viewers have been telling us: We want C-SPAN video on an app. Today, we're excited to tell our audience: Here it is.""",1.0,0,0.5,0.5315315315315315,0.1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"We believe that Roku is structured for strong long-term international share gains, with current operating system market share and revenue contribution in the very early stages,” Morris wrote. "" ... We expect the account mix to index significantly higher within [international] markets, particularly in Latin America and Europe, as Roku continues to actively scale those TV regions.”",1.0,0,0.5,0.36936936936936937,0.2
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"We have great relationships with Major League Baseball and the National Hockey League and various college conferences, and of course the NFL and the NBA,” Iger told CNBC last week. “It’s not just about the live sports coverage of those leagues, those teams, it’s also about all of the shoulder programming it throws off on ESPN and what you can do with it in a  streaming world.”",1.0,0,0.5,0.46846846846846846,0.3
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"Whether you’re streaming one-time entertainment, news, sports, esports, or worship events or delivering recurring live content, we’ve got you covered. While other events focus on event video production, the Live Streaming Summit brings it to the next level, covering the technologies and strategies required to take that video and deliver it to viewers watching on computers, tablets, mobile phones, set-top boxes, and smart TVs. ",1.0,15,0.6875,0.44144144144144143,0.3
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"The last several years have brought the once-separate worlds of telecom,  media , and technology together, where the health of each segment — its ability to innovate and invest — has a ripple effect on the health of the others and their capacity to deliver new choices to consumers and to our economy.",0.0,0,0.5,0.34234234234234234,0.3
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"NBC believes the HFPA is moving in the right direction. “We recognize the HFPA’s commitment to ongoing change,” said Frances Berwick, chairman, entertainment networks, NBCUniversal Television and  Streaming , when NBC announced it was back with the Golden Globes in September.",1.0,0,0.5,0.23423423423423423,0.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"A&E Network said it will launch Court Night Live, a new  series from Big Fish Entertainment that gives viewers a chance to weigh in on the cases being decided, on August 10 at 8 p.m. ET/PT.",2.0,26,0.5,0.1891891891891892,0.1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"TAC partnered with 15 NCAA Division I conferences, representing 146 universities, to broadcast sporting events from nearly one-half of all NCAA Division I universities commencing this coming fall, including extensive football, basketball and other sports, as well as numerous conference tournaments.      ",0.0,0,0.5,0.25225225225225223,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,"This “Game Changers” article is broken down in to three areas: M&A consolidation, fragmentation, and a potential premium content delivery disruptor.",2.0,0,0.3125,0.04504504504504504,0.3
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"NBCU could also try to buy  Hulu from  Disney or take advantage of other consolidation opportunities, he said.",2.0,28,0.5,0.036036036036036036,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"In a research note, Miller Tabak media analyst David Joyce, who is dropping covS year. (All figures in 000s.) erage of the company since it will no longer be public, wrote that he expects the deal will close in the September-October time frame. He noted that the two companies have ample incentive to close the deal as soon as possible: Knology would have to pay WOW a $25 million termination fee if it can't close the transaction by Oct. 18, and if WOW scuttles the deal, it would have to pony up a termination fee of $65 million. ■",0.0,0,0.5,0.7477477477477478,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"The FCC has yet to determine whether it will contest the ruling or issue similar guidance, but the game’s afoot when it comes to OTT’s challenge to the established MVPD community. We’ll keep a close eye on this throughout 2014. ",0.0,11,0.4375,0.22522522522522523,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"All the Way: By defning broadband under Title II to include the network running all the way to interconnections and edge providers, the FCC is evading the D.C. appeals court’s holding in remanding the FCC’s 2010 Open Internet order that it can’t do so without reclassifying the relationship as common carriage, which they said the FCC did not do. Glow in the Dark: They argued the FCC committed “glow-in-the dark” (as in very obvious) procedural errors in the order, any one of which on its own would invalidate the order. Those include shifting, without notice, from a “handful of prophylactic rules” to Title II, rewriting rules for mobile services, re-defning broadband as well as reclassifying it, and adopting the “amorphous” general conduct standard and doing so without “grappling with either its prior legal conclusions and factual fndings or the billions of dollars invested in reliance on prior policy.”",0.0,0,0.5,1.0,0.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"Rock-solid platform foryour blue-sky thinking Windows Azure 90 day free trial// Quickly upload, encode & deliver media.// Use any operating system, language or tool.// No obligation, totally free.",1.0,14,0.375,0.10810810810810811,0.2
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"Feeln is a mature service in more ways than one. In addition to targeting an older demographic, it's been around for almost a decade, making it a veteran of the  OTT market in terms of Internet years.",1.0,0,0.5,0.1981981981981982,0.3
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"The site also recently added a new Aquarium area featuring separate subenvironments like Lost Ships, Undersea Volcanos and The Castle Ruins, along with the option for kids to create, care for and play with their own pet fish.      ",0.0,0,0.5,0.22522522522522523,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"over which proposed standard is going to  After all, if you’re reading this guide,  replace SDI with a different kind of cable.",0.0,8,0.5625,0.07207207207207207,0.2
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"DirecTV Now has signed deals with NBCUniversal and The Walt  Disney Co. that include NBC and ABC stations in their owned-and-operated markets. But at the Next TV Summit, he said ultimately he would like to have a service where a consumer can access broadcast programming in different markets when they are traveling.",1.0,0,0.5,0.3333333333333333,0.3
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Season three of Don Cheadle comedy Black Monday leads into Flatbush Misdemeanors starting Sunday, May 23.  Cheadle spoke with B+C about what drew him to the Eighties comedy. “The characters were very surprising and different. It was subject matter that we’ve seen in films and always dealt with in a more serious way. To do it under the auspices of Seth and Evan [executive producers Rogen and Goldberg] and their insanity was a cool spin on material we’ve seen before.”",1.0,0,0.5,0.5855855855855856,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"Residential  video losses at 74,000 were above analysts expectations of 50,000 in losses and Q4 2019 losses of 44,000  video customers.",2.0,0,0.5,0.06306306306306306,0.2
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"NBC Sports covers the HSBC World Rugby Sevens  Series August 27-28 from Dignity Health Sports Park in Los Angeles. “Sevens” rugby is a faster version of the traditional game, with seven players a side, versus the usual 15, and shorter match lengths. NBC Sports will feature more than 15 hours of live coverage.",1.0,0,0.5,0.34234234234234234,0.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Anytime iPhone and Android applications will be available early this year and network officials said additional affiliates will be announced at a later date.,0.0,0,0.5,0.07207207207207207,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Carol Stiff spent 31 years at ESPN and is now an adviser to the fledgling Women’s Sports Network. Before that, though, she took her Title IX opportunities further than most. At Southern Connecticut State University, she played basketball and field hockey, before going on to coach basketball at Brown University, Rensselaer Polytechnic Institute and Western Connecticut State University. (She’s in the Women’s Basketball Hall of Fame.)",2.0,25,0.5,0.45045045045045046,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"“For bare-bones adaptive streaming of a single title, using a single ABR technology like HLS,” Knowlton says, “you could put thousands of preencoded, pretransrated, prechunked, prepackaged HTTP files in a directory with a manifest and deliver that title from a Web server.But it’s not an elegant, flexible, nor featurerich solution.”",1.0,12,0.5,0.3063063063063063,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"Showtime thinks the marketing — and the network’s syndicating full-length preview episodes to 60 partners — have boosted traffic to its  online ordering site. It’s quadrupled in March versus February (when Showtime didn’t have new shows debuting), to a record level, the network says to executives.    ",0.0,0,0.5,0.2972972972972973,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"Meanwhile, CBS in April announced deals       http://www.multichannel.com/article/CA6433470.html     to distribute TV shows through AOL, MSN, CNET Networks, Comcast.net and Comcast’s Fancast       http://www.multichannel.com/article/CA6467957.html     , Joost and other partners.      ",0.0,0,0.5,0.2072072072072072,0.1
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"December 12: Under Pressure: The U.S. Women’s World Cup Team (sports documentary),  Netflix",2.0,25,1.0,0.0,0.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,"Summary In conclusion, the MPEG LA aggregation of a patent bundle into a licensing portfolio is an attempt to make the licensing process easier for the user or manufacturer of an H.264 encoding or decoding system. While the process is not simple to understand, a complaint often lodged against the H.264 licensing process by competing codec solutions, it is much easier than trying to gather licenses from a large number of patent holders.  While the process of figuring out which areas are applicable might be tricky, the fees themselves are easily calculable, with the exception of a few questions we’ve noted throughout this document. ",0.0,0,0.125,0.8108108108108109,0.3
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Corporate sponsorship is up 162% over the past three years, with the league adding Discover as an official partner just last week;",0.0,0,0.5,0.05405405405405406,0.2
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"The massive gallery that followed Tiger up the 18th fairway at his win at the Tour Championship was matched by record viewership across NBC Sports’ platforms this past year,” NBC Sports Group president of golf Mike McCarley said. “Golf is experiencing a surge in momentum with Tiger and the young stars of the Tiger-inspired generation atop leaderboards.”:The massive gallery that followed Tiger up the 18th fairway at his win at the Tour Championship was matched by record viewership across NBC Sports’ platforms this past year,” NBC Sports Group president of golf Mike McCarley said. “Golf is experiencing a surge in momentum with Tiger and the young stars of the Tiger-inspired generation atop leaderboards.”",1.0,0,0.5,0.8738738738738738,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Dallas Audio Post used to transfer files via FTP, but now it uses a hybrid cloud service from Signiant for 90% of its incoming files and all of its outgoing files.",1.0,14,0.375,0.13513513513513514,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Almost $6 billion per year: That’s the potential revenue that could be generated by professionally produced U.S. videos online if they were effectively paired with advertising.,1.0,20,0.25,0.09009009009009009,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"The bidding forced  Disney ’s ESPN unit to stomp on the accelerator. Under a new contract that would run through 2025, ESPN will pay between $75 million and $90 million a year. Its current three year deal costs just $5 million a year.",1.0,0,0.5,0.25225225225225223,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"This approach adds the cost of a streaming server to the mix, but it cuts your storage and encoding costs in half compared to the first alternative, and it simplifies supporting additional formats down the road. You’ll have to choose a single group of encoding profiles for all files, for which the best starting point is Apple’s TN2224 (bit. ly/HTTPLive). This approach does not optimize the H.264 profile for each target platform, though again, in most instances, the quality differential isn’t that significant. ",1.0,12,0.5,0.6126126126126126,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,"Meanwhile, judges and producers talked up Top Design , the interior-design competition  series debuting Jan. 31 that will put 12 designers, artists and architects through their paces. The participants have a chance to win a $100,000 grand prize from LendingTree.com and a 2007 Acadia auto from GMC — partners in the show, along with Bacardi Limon and Thomasville Furniture.    ",0.0,0,0.5,0.4144144144144144,0.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,"Ad dollars will flow to  streaming , but are there enough eyeballs available for sale?",2.0,29,0.5,0.0,0.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"DELIVERING ADVERTISING OTT There are two main ways of delivering personalized ads OTT—client-side ad insertion and server-side ad insertion. Client-side is a little more mature but is also fraught with challenges that can create disruptive ad experiences. This could include player and device incompatibilities, content coming from an ad server that’s not correctly formatted for the viewer’s device, and viewers running ad blockers. Server-side insertion tends to support more devices and give you a smoother playback experience but may fail to deliver some of the interactivity advertisers want such as knowing how much of an ad the viewer actually saw. The client-side analytics can tell you that an ad didn’t play, but it doesn’t tell you where in the chain something broke. ",2.0,29,0.8125,0.963963963963964,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"Wikipedia sums up UC as “a marketing buzzword” that covers a series of integrated real-time enterprise communications services: conferencing (both audio and video), instant messaging, presence information, voice, mobility features, audio, fixed-mobile convergence, desktop sharing, data sharing, call control, and speech recognition. At the end of the list, almost recursively, Wikipedia notes all these real-time enterprise communications services can be integrated with non-real-time communication services such as (drumroll, please) unified messaging (UM).",1.0,18,0.625,0.5045045045045045,0.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"Citing a long list of risks involved in   Netflix ’s move to create an  ad-supported tier , Pivotal Research principal and senior analyst Jeff Wlodarczak reiterated his sell recommendation on the  streaming company.",2.0,0,0.5,0.1891891891891892,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"These three factors need to be taken into consideration when encoding and streaming live content. Any video encoder used for broadcast quality live video streaming should allow users to change bitrate, picture quality, and latency settings. Ultimately, the individual targeted use case will determine the best balance within this triangle of video encoding and streaming considerations.",0.0,0,0.8125,0.36036036036036034,0.2
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Some pay-TV operators are embracing the concept of “TV everywhere”. This approach makes the TV content people have subscribed to available over-the-top as well. While this strategy turns OTT content into a feature of the MVPD distribution model, it fails to monetize OTT delivery. The idea is to stem the flow of paying customers away from traditional pay-TV, but a feature is not a product. Today’s cord cutters want to make more granular choices about what content to pay for. ",1.0,20,0.5,0.5855855855855856,0.3
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"THE BEGINNING OF SOMETHING GREAT The use of multi-streaming offers significant advantages compared to single-CDN streaming, allowing you to multiply your viewership and increase the growth of your own unique brand.",0.0,2,0.625,0.13513513513513514,0.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"The other networks on the list were  Disney ’s ESPN, ViacomCBS’s BET and Fox’s Fox News.",0.0,0,0.5,0.009009009009009009,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"R. Thomas Umstead talks to NASCAR’s SVP  Media & Productions about potential new distribution deals, reaching new viewers",1.0,0,0.5,0.02702702702702703,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,The survey found that two thirds of the respondents said that elected officials who oppose the JCPA would be allowing Big Tech to have all the negotiating power.,2.0,30,0.5,0.10810810810810811,0.1
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"Content Room’s branded  content is becoming more popular as advertisers look beyond simply airing 30-second spots, DiGiacomo said. “It’s about being innovative and how and where we target our audience’s ever-growing distribution footprint that now includes not only linear, but digital  streaming and a strong presence on CTV with our FAST Channels.”",2.0,29,1.0,0.34234234234234234,0.4
