path,year-month,date,article idx,article title,paragraph,2500bott,singlebott,bott list,stage,scarcity,nonuniform progress,performance constraints,user heterogeneity,cognitive,external,internal,coordination,transactional,technical,demand,2500partner,singlepartner,content production,data center/storage,internet infra,content distribution,"browsers, apps & smart devices",advertising,end users,external partners,substitutional partners
./htmls/Factiva-20240114-0317.html,2007-08-01,2007-08-13,10,Sunday Ticket Goes Mobile; Super Fan Subscribers Get Access to NFL Games on Broadband    Video,"While the Sunday Ticket broadband offering may appeal to a large segment of Super Fan customers, Shanks believes that its live HD game offerings will be of greater value to football fans. The network will offer more than 180 HD games, a 20% increase over the 150 games offered last year.      ",1,nan,nan,nan,nan,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,1.0,nan,nan,1.0,1.0,nan,nan,nan,1.0
./htmls/Factiva-20240114-0317.html,2007-08-01,2007-08-13,17,"Early Peek at Fancast; Comcast's IMDB-Like Site Has TV Listings, Info and    Video     ","IMDB may be a tough act to follow. But Fancast is shooting for a higher degree of sophistication. First, it has personalization features — a la  Netflix or TiVo — that suggest shows or  movies you may be interested in. Users teach the site their preferences using a nine-point rating scale, ranging from “dreadful” to “amazing.”      ",1,nan,nan,nan,nan,1.0,nan,1.0,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
./htmls/Factiva-20240114-0317.html,2007-08-01,2007-08-13,28,Road Trip for NFL Ticket’; DirecTV Will Add Broadband and Mobile Elements,"He added that Sunday Ticket print and on-air promotional blitz highlights the HD product, not the broadband service.      ",1,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,nan,nan,nan,1.0,1.0,nan,nan,nan,nan
./htmls/Factiva-20240114-0317.html,2007-08-01,2007-08-13,31,"Kid You Not: Noggin, The N to Split Up; Nickelodeon Creates Separate Channels Aimed at Youth          ","Nickelodeon hopes the distinct toddler-targeted Noggin and tween/teen-oriented The N channels — along with its core Nickelodeon service, its boy-targeted Nicktoons animated service, and its TurboNick and Nick.com Web sites — will better position parent MTV Networks to dominate the children's television market.      ",1,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
./htmls/Factiva-20240114-0317.html,2007-08-01,2007-08-13,37,Cable IPTV Piques Interest,"Oberon  Media /PixelPlay’s interactive game across TV, Web and mobile clients;      ",1,nan,nan,nan,nan,1.0,nan,1.0,nan,1.0,nan,1.0,nan,nan,1.0,1.0,nan,1.0,nan,1.0,nan,1.0,nan,nan,nan,1.0
./htmls/Factiva-20240114-0317.html,2007-08-01,2007-08-13,46,"Networks Get With The Eco-Program; Programmers Spotlight the Environment With Variety Of Shows, Specials          ","Still, the  media and public clearly saw it as a bold and green statement, something  Discovery Communications president and CEO David Zaslav attributes to changes in public perception.      ",1,1.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,1.0,nan,nan,nan,nan,nan
./htmls/Factiva-20240114-0317.html,2007-08-01,2007-08-13,46,"Networks Get With The Eco-Program; Programmers Spotlight the Environment With Variety Of Shows, Specials          ",nan,1,nan,nan,nan,nan,1.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
./htmls/Factiva-20240114-0317.html,2007-08-01,2007-08-08,80,"Mediacom, Insight Launch TV Guide    Online  Service; Customized Application Listings2Go Debut on Portal Sites          ","My TV Guide products and services are designed to complement existing interactive program guides (IPGs) and are being rolled-out this year, with the initial phase of deployment taking place primarily on the Web.      ",1,nan,nan,nan,nan,nan,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
./htmls/Factiva-20240114-0317.html,2007-08-01,2007-08-07,92,Mediacom Takes Hit on Street; Cable Operator Lowers Revenue Guidance,"Mediacom added about 2,000 digital  video customers, 13,000 high-speed data customers and 21,000 telephone customers in the period. Basic subscribers declined by 18,000 in the period      ",1,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,1.0,1.0,nan,nan,nan,1.0,nan,nan,nan,nan,nan
./htmls/Factiva-20240114-0316.html,2007 September,2007-09-03,6,"Digital Deal for 'South Park'; Comedy, Creators Team To Launch a New- Media  Studio, Split Ad Cash          ","Under the deal, Parker and Stone will produce an additional three seasons, at 14 episodes each season, of the Emmy and Peabody award-winning South Park . That will take the  series beyond its current deal, which was set to expire at the end of 2008, to keep new episodes of the show on  Comedy Central through 2011. Parker and Stone will continue to write, direct and edit every episode of South Park , as they have since the  series premiered in August 1997.      ",1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
./htmls/Factiva-20240114-0316.html,2007 September,2007-09-03,14,"Changes Ahead for ESPN; Sports-TV Factory Eyes Docus, Sees Gains for Its '360’          ","It’s about the games. The live games have increased the attention level,” Bodenheimer said, without naming the potential new affiliates or a time frame striking the deals.      ",1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1
./htmls/Factiva-20240114-0316.html,2007 September,2007-09-03,17,Starz Bulks Up; Movie-Focused Net Hopes Original    Series  Will Help It Match Premium Rivals’ Heft,"We like the idea of creating assets that we can own and control,” he said — although the first two comedy  series , as well as its  drama series , will be developed by outside production companies. “If we spend the money to produce an original, we can exploit it on DVD and we can have our Starz International team sell it internationally.”   ",1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
./htmls/Factiva-20240114-0316.html,2007 September,2007-09-03,22,Investors Slam Hearst-Argyle’s Offer; Attempt to Absorb Broadcaster Seen As Undervalued,"Hearst Corp., one of the largest newspaper and magazine publishers in the country, also owns stakes in several cable networks, including Lifetime, A&E Network, The History Channel and ESPN.   ",1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
./htmls/Factiva-20240114-0316.html,2007 September,2007-09-02,26,"ESPN Trucks Verizon Into King of Fandom’ Promo; Contest Winner to Get $25,000 and One-Year Lease on Tricked-Out Ford F-250 Tailgate Vehicle          ","As part of the revamped strategy for the site, ESPN360 will deliver 2,000 live events in the next 12 months – more than ESPN and ESPN2 combined, according to the programmer. The site’s new features include the ability to view 10 live event simultaneously and a 640-by-360-pixel main viewing window, which can be resized.      ",1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
./htmls/Factiva-20240114-0315 (1).html,2007 September,2007-09-24,11,Quick Hits,"Hanks and  film producer Gary Goetzman (The Polar Express , My Big Fat Greek Wedding , Beloved , That Thing You Do! ,) will executive produce the  series , which will feature HBO Big Love star Bill Paxton, according to HBO officials.      ",1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
./htmls/Factiva-20240114-0315 (1).html,2007 September,2007-09-24,24,This Just In,"Deal terms for the 62 episodes, acquired from CBS Domestic Television, were not disclosed. One person familiar with the deal said it runs through 2014.      ",1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240114-0315 (1).html,2007 September,2007-09-24,28,"DirecTV Starting To Launch Nets In High-Definition; 70 Are Now Set For October Start, 'Favorites’ First          ","In an internal company memo leaked earlier this month to the Web site Satelliteguys.us,    DirecTV said its HD launch would be Sept. 19. Company officials later said the information in that memo was outdated, but some    DirecTV subscribers — posting complaints on various Web sites — were still disappointed when the HD expansion didn’t take place last Wednesday, Sept. 19.      ",1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240114-0315 (1).html,2007 September,2007-09-24,30,"AMC’s Triumphs Are Adding Value; Emmys for 'Trail,’ 'Mad Men’ Cachet Are Bolstering Net          ","Accolades such as Emmy Awards may not directly make AMC more attractive as an acquisition, but the network’s current strategy of creating quality original programming does, according to Sanford C. Bernstein analyst Craig Moffett.   ",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240114-0315 (1).html,2007 September,2007-09-24,35,Making News by Delivering It; Cablevision Keeps Its Customers Connected By Putting Community News In Spotlight,"The usually busy News 12 Bronx newsroom was particularly buzzing during an early Thursday morning in late August. A shooting had just occurred in the Northeast Bronx and network was preparing a live breaking news segment, scooping the New York area broadcast and cable networks with the first live pictures from the crime scene.      ",1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240114-0315 (1).html,2007 September,2007-09-24,42,The Faces of Cablevision,"We want to make sure we are ensuring our customers have a positive experience with us every time they tune us in,” he added. “Clearly, our jobs have changed since the days when we all we had to offer was analog  video . But hopefully, a year from now, we will be doing the same thing we are today: seeing our customers embrace our family of services.”      ",1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240114-0315 (1).html,2007 September,2007-09-23,44,"Comcast to Launch Breast Cancer Hope Initiative’; Style Network,    Discovery  Health Channel, Exercise TV Supply VOD Programming          ","The VOD initiative will include more than 40 programs, grouped in five topical areas. “Fact or Fiction” will help explain to patients what to expect from visits to radiologists, breast surgeons, oncologists, plastic surgeons and other specialists. “What’s my Risk” includes  Discovery Health programming on research and prevention; healthy cooking recipes, and cancer-related episodes from programming from CN8,    Comcast’s regional news network.  “Inspiration” will be programmed with features on prominent women who’ve faced cancer, plus the Lifetime feature Why I Wore Lipstick to My Mastectomy. “What is Breast Cancer” will have discussions on diagnosis through reconstruction. “Fashion Tips” will help patients cope with style.      ",1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240114-0315 (1).html,2007 September,2007-09-20,59,ABC: You've Got AOL; First    Online  Distribution Deal for Network’s Primetime Shows Uses ABC-Developed    Video  Player,"Meanwhile, CBS in April announced deals       http://www.multichannel.com/article/CA6433470.html     to distribute TV shows through AOL, MSN, CNET Networks, Comcast.net and Comcast’s Fancast       http://www.multichannel.com/article/CA6467957.html     , Joost and other partners.      ",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
./htmls/Factiva-20240114-0315 (1).html,2007 September,2007-09-20,72,AMC Mad’ Over Men’; Net Renews Critically Acclaimed Madison Avenue    Series  With 13-Episode Order,"AMC just won three primetime Emmy Awards for Broken Trail, for best miniseries or movie, and best actor and supporting actor awards for Robert Duvall and Thomas Haden Church.      ",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240114-0315 (1).html,2007 September,2007-09-18,95,Lion Roars With HD Entry On    DirecTV; MGM HD Will Mark Studio’s First U.S. Channel When It Rollouts This Fall,"While MGM HD heralds the studio’s first foray into domestic channel operations, the MGM channel is currently available in nearly 120 countries across the globe. The studio, which has  film library comprising 4,100 titles, premiered an MGM HD channel in Poland last year, according to officials      ",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240114-0315 (1).html,2007 September,2007-09-18,100,MGM HD Eyes Comcast Launch; Affiliate Chief Lee “Expects” Channel Will Get Carriage From Top Cable Operator,"MGM, which has international cable networks, has been trying to get a foothold in the U.S. market with one for years. The movie studio is launching an HD channel, rather than a standard definition one, “because that’s where the marketplace is and that’s a strength of ours,” according to Lee.      ",1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240114-0315 (3).html,2007 September,2007-09-11,4,BBCA: Torchwood Lit a Record; Premiere Delivers Biggest Audience For    Drama  in BBC America History,"The relatively heavily promoted Torchwood premiere delivered 496,000 total viewers, network officials said.      ",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240114-0315 (3).html,2007 September,2007-09-10,17,TLC Punches LA Ticket; Shapiro-Mathes Elects To Guide First    Discovery  Communications Network From West Coast,"To that end, putting permanent roots in LA makes sense: the vast majority of outside production company TLC already does business with it are located there, according to sources.      ",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
./htmls/Factiva-20240114-0315 (3).html,2007 September,2007-09-10,32,"ESPN2 Kicks Off 'Challenging' Women's World Cup Slate; 2007 Event Faces Time Zone Difference From China, Strong Competition From Fall Sports          ","This tourney marks the fourth time ESPN has been on the scene. ESPN and ESPN2 aired six matches of the 1995 World Cup from Sweden. In 1999, ESPN, ESPN2 and ABC televised all 32 matches, and then the aforementioned 18 games in 2003.      ",1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240114-0315 (3).html,2007 September,2007-09-10,51,Finding a Lock For    Video Content ; Key Security Technologies Evolve To Meet Cross-Platform Demand,"Content security is even more important now that cable operators are playing in the PC space,” said Brian Baker, president and CEO of Widevine Technologies, a provider of  content security for  video operators. “There are a multitude of utilities for unauthorized use and distribution, so finding a cost effective, downloadable security system is a huge issue. We believe the solution is to deliver  content to the [set-top], PC and mobile phone on a single platform.”   ",1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
./htmls/Factiva-20240114-0315 (3).html,2007 September,2007-09-07,67,"NCTA DTV-Transition Campaign Wins Plaudits From Lawmakers; Lawmakers, Interest Groups Give Cable Ads Thumbs Up; NAB Voices Must-Carry Concerns          ","As new programming catering towards Latinos continues to flourish, we are proud to say that the Hispanic community is being recognized as a critical part of mainstream America and that Latinos are central to the future of digital TV,” said Lillian Rodriguez Lopez, president of the Hispanic Federation, which represents 90 Latino health and human service agencies in the Northeast U.S.      ",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240114-0315 (3).html,2007 September,2007-09-06,80,"Lulu v.    Hulu : Web Publisher Sues NBC/Fox Venture; With Federal Suit, Startup Seeks to Have    Media  Giants Change Name of Not-Yet-Launched Site          ","Hulu , which plans to launch a private beta version of its service until next month, is supposed to provide free, ad-supported TV shows from NBC, Fox and cable networks including    Comcast's E! Entertainment Television, Style, G4, Versus and The Golf Channel, Oxygen, Fox Cable Networks’ Fuel TV and Speed Channel and Sundance Channel.      ",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1
./htmls/Factiva-20240114-0315.html,2007 September,2007-09-28,44,Fox Business Network to Launch Teaser Site Oct. 1; Personality-Driven’ Microsite Features Cavuto and Glick,"More broadly, Fox News Channel and FBN have embarked on an initiative to expand the  video content on both sites       http://www.multichannel.com/article/CA6482878.html     and add features like allowing users to embed videos into their own blogs.      ",1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0
./htmls/Factiva-20240114-0315.html,2007 September,2007-09-27,50,"CNBC Retools Programming Schedule; Fast Money,’ Kudlow & Company’ Move To New Timeslots Under After-Market Lineup          ","Financial news network CNBC will launch a new after-market programming lineup, beginning next month.Fast Money       http://www.cnbc.com/id/15838499     , anchored by Dylan Ratigan, will air live at 5 p.m. (ET) and will be rebroadcast during its current 8 p.m. time period. Meanwhile, Kudlow & Company, hosted by Larry Kudlow       http://author.nationalreview.com/latest/?q=MjE0OA     == and now airing at 5 p.m. will move back a couple of hours to weeknights at 7 p.m., the time slot currently occupied by On the Money. The latter will go on hiatus and return at a later date, according to officials at the financial news sector’s leading TV service.      ",1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240114-0315.html,2007 September,2007-09-27,55,Cablevision Connects With TBS HD; New York-Area Cable Operator Inks Pact In Time For MLB Playoffs,"Cablevision’s deal expands its HD roster to 41 networks and affords Big Apple baseball fans to see one or likely both of the local clubs perform during the postseason in the enhanced format. The New York Yankees have clinched a wild card position and are still vying to surpass the Boston Red Sox for the American League East title, while the New York Mets hold a one-game lead over the Philadelphia Phillies in the battle for NL East supremacy.         ",1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1
./htmls/Factiva-20240114-0315.html,2007 September,2007-09-27,59,Microsoft  Takes on Apple TV; Four Hardware Vendors Prep Devices to Stream PC    Content  to TVs; Software Giant Expands Free TV    Content  for Vista,"Niveus'  Media Extender Edge, to be available in early November, provides up to 1080p HD  video , digital audio and the same 3-D user interface in the Niveus  Media Center. Pricing was not announced.      ",1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240114-0315.html,2007 September,2007-09-25,73,"MCN International September 25, 2007     ","Turner Broadcasting is expanding into Turkey, with plans to launch CNN International and Cartoon Network. CNN will be carried on Dogtan TV´s DTH platform DSMART and a Turkish language version of Cartoon Network will launch in January of 2008 on DSMART, which currently carries an English feed. ",1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240114-0315.html,2007 September,2007-09-25,74,Martin Backs Cable Antitrust Suit; FCC Chairman Says Consumers Should Be Able To Pick and Choose Their Channels’,"No matter what, consumers deserve and should have the right to pick and choose their channels,” Martin said. “I’m supportive of any an all efforts that would allow that, but what I would like to see, sure, is people offer a la carte voluntarily.”",1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240114-0315 (2).html,2007 September,2007-09-17,13,Panel: Cable Must Adapt to Diversity; NAMIC Conference Opens With Embrace Diversity … Embrace Success’ Theme,"With the U.S. Census predicting that by 2050 the nation’s population of Asian, African and Hispanic-Americans will increase by 46%,    Comcast Cable executive vice president Dave Cohen said it’s critical for telecommunications companies to hire, mentor and advance people of color within their companies.      ",1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240114-0315 (2).html,2007 September,2007-09-13,78,"Sundance Buys Rights to Festival Flicks; Channel Secures Rights To 20 Films, Including A Dozen Feature-Length Docs          ",Sundance Channel       http://www.sundancechannel.com/home/     has acquired the rights to 20 films that debuted at the 2007 Sundance  Film Festival.,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240114-0315 (2).html,2007 September,2007-09-12,96,Ovation to Launch Original    Series ; Art& the City’ to Premieres Oct. 7,"Art & the City will lead cultural tourists on discoveries of arts, architecture and design in uncovered corners, highly regarded museums and culinary sites of well-traveled destinations throughout the United States and Europe. In separate episodes, the  series goes behind-the-scenes of the culture beats of Chicago, Paris, New York City, Los Angeles, London and New Orleans, touring artists’ studios, renowned museums, quirky and historical locales, and delectable culinary destinations that serve up authentic specialty foods specific to each city.      ",1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240114-0315 (2).html,2007 September,2007-09-11,100,Turner Eyes Hallmark Deal; Crown    Media  CEO Schleiff Meets Turner Execs Kent and Lazarus in New York,"In August 2005, Crown  Media said it would explore “strategic alternatives” for Hallmark Channel       http://www.multichannel.com/article/CA6249992.html     . Officials familiar with the situation at the time indicated that a number of  media giants, including Turner parent Time Warner Inc. and News Corp. had expressed some interest in the network.      ",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
./htmls/Factiva-20240114-0314 (1).html,2007-10-01,2007-10-15,1,TV and Broadband Are In Air for AT&T; Acquires Aloha's Wireless Spectrum For $2.5B Cash,"AT&T is positioned to offer nationwide broadcast TV or high-speed Internet services to mobile devices over its own network infrastructure, having snapped up wireless spectrum— covering 196 million people in 281 United States markets — from Aloha Partners for about $2.5 billion in cash.",1,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
./htmls/Factiva-20240114-0314 (1).html,2007-10-01,2007-10-15,3,"Heroes' Head to G4, Mojo          ","G4 has also obtained exclusive cable rights to stream the first season's episodes on the network's popular Web site, G4tv.com. G4 will also have free VOD rights for Heroes episodes in 2010, according to G4 president Neal Tiles.      ",1,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
./htmls/Factiva-20240114-0314 (1).html,2007-10-01,2007-10-14,5,The First Hours of Fox Business Network; Ailes Eyes Last-Minute Schedule Changes,"By one internal poll, the average CNBC viewer has a personal worth of $2.7 million.      ",1,nan,nan,nan,nan,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
./htmls/Factiva-20240114-0314 (1).html,2007-10-01,2007-10-14,6,"BlackArrow Aims at Web, VOD, DVR Ads; Startup’s Backers Include    Comcast,      Cisco  and    Intel    ","At first, BlackArrow will launch its ad-management system for broadband  video . But Denhart argues the real ad dollars won’t be in  online video --rather, he says, most people view high-quality TV programming using DVRs or VOD services.      ",1,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
./htmls/Factiva-20240114-0314 (1).html,2007-10-01,2007-10-10,31,Ascent    Media  Completes First Phase of Weather HDTV Transition; TWC Launches Epic Conditions’ and Weatherventures’ in HD,"The Weather Channel will add to the first phase of its native HD programming fare by presenting all live studio programming in HD by the end of 2008. The entire project with Ascent, including initial consulting, design, construction and integration, is on an 18-month timeline.      ",1,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
./htmls/Factiva-20240114-0314 (1).html,2007-10-01,2007-10-10,36,"Verizon Wins Franchise in Braintree, Mass. Telco to Challenge Incumbent    Comcast    ","Verizon is already marketing FiOS TV to more than 390,000 households in 55 Massachusetts communities.      ",1,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1.0,1.0,nan,nan,1.0,nan,1.0,nan,nan,1.0,nan,nan,nan,nan,nan
./htmls/Factiva-20240114-0314 (1).html,2007-10-01,2007-10-09,47,AT&T Eyes Mobile TV Play via $2.5B Deal With Aloha; Telco Will Use 700-MHz Spectrum for Either Broadcast    Video  or Two-Way Communications Services,"Overall, AT&T said Aloha’s 12-MHz of spectrum covers 75% of the U.S. population in 281 markets, including the top 10 U.S. markets. The phone company said it anticipates receiving necessary government approvals and closing the transaction in six to nine months. ",1,nan,nan,nan,nan,nan,nan,1.0,nan,1.0,nan,nan,nan,nan,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan
./htmls/Factiva-20240114-0314 (1).html,2007-10-01,2007-10-09,56,Weather Channel Funding School Web Program; Network Pledges $2.5M to NEEF for Environmental Education Program,"The Weather Channel and Landmark Communications Foundation will donate $2.5 million to the National Environmental Education Foundation (NEEF) to create an interactive, Web based environmental education program that will ultimately reach 20 million U.S. high school students.      ",1,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,1.0,nan,nan,1.0,1.0,nan,1.0,nan,nan,1.0,nan,nan,nan,nan,1.0
./htmls/Factiva-20240114-0314 (1).html,2007-10-01,2007-10-08,62,Media  Columnist Launches ComcastMustDie.com; Site Offers Forum for Customers to Vent,"Comcast counts 24.1 million cable TV customers, 12.4 million high-speed Internet customers and 3.5 million voice customers. Moyer said Comcast customer service agents have 225 million “interactions” with customers each year.      ",1,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
./htmls/Factiva-20240114-0314 (1).html,2007-10-01,2007-10-08,65,"Hitting Pause on Fast Forward; In Search of a Business Model, Operators Nix Ad-Skipping          ","Last year, OgilvyInteractive worked with Charter Communications, C-COR and Atlas  Media in a dynamic advertising test.      ",1,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,1.0,nan,nan,nan,nan,1.0,nan,nan,nan
./htmls/Factiva-20240114-0314 (1).html,2007-10-01,2007-10-08,66,"Still Bullish; Despite hurdles, Programmers and Operators predict Big Things for on-demand Platform          ","IPTV has an inherent advantage” in a world where most or all  content is personalized and delivered on demand, said  Microsoft TV director of product management Hemang Mehta. “IPTV architecture is closely coupled with personalized  content and [IP delivery] makes it much easier to move  content between the Internet, mobile devices or the TV.”      ",1,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
./htmls/Factiva-20240114-0314 (1).html,2007-10-01,2007-10-08,66,"Still Bullish; Despite hurdles, Programmers and Operators predict Big Things for on-demand Platform          ",But Compton and others note that satellite providers in a number of international markets have already begun creating triple-play packages and are beginning to develop true VOD offerings.,1,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
./htmls/Factiva-20240114-0314 (1).html,2007-10-01,2007-10-08,67,SA Preps High-Def Headend Converter,"Morris declined to provide pricing for the D9858, but said, “We'll be competitive.” He said deployment scenarios will vary, with some  content providers likely to pay for all or part of the boxes and others requiring cable operators to buy them.      ",1,1.0,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
./htmls/Factiva-20240114-0314 (1).html,2007-10-01,2007-10-08,78,"Mobile, VOD Key for Hispanics; Latino Audiences Quick to Embrace New Platforms          ","In many Latin and South American countries, the last decade saw an unexpected jump in technological innovation. For rapid adoption, satellite-TV and mobile-phone services came in ahead of cable and wireline. “We went from the donkey to the jet,” Panzera said.      ",1,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
./htmls/Factiva-20240114-0314 (1).html,2007-10-01,2007-10-08,83,"Push Renewed For Network Neutrality Rules;    Google  Group Cites Verizon, AT&T, Comcast Incidents          ","Washington— A  Google -backed organization is claiming that recent actions taken by AT&T, Verizon Communications and Comcast justify congressional hearings designed to revive an attempt to create rules that ensure that operators of high-speed Internet pipes are neutral about the traffic they carry.      ",1,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1.0,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan
./htmls/Factiva-20240114-0314 (1).html,2007-10-01,2007-10-08,94,What's On,"A little bit Clueless , a little bit Sabrina ,     Disney Channel's new tween-age  series Wizards of Waverly Place is a fast-paced 30-minute sitcom that updates the magical family genre with topical references to U2, Wii remotes and Dancing With the Stars . But it finds time for one of the oldest gags in the known universe. After a spell clones a rabbit, bored wizard-in-training Max (Jake T. Austin) remarks, “What's the big deal? They're rabbits. Wait five minutes and they'll duplicate by themselves.”      ",1,1.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
