label,performance_constraints,nonuniform_progress,number_of_types,paragraph,cognitive,user_heterogeneity,word_count,demand,source,coordination,internal,transactional,scarcity,technical,external
0.0,0.0,0.0,,"According to FCC officials, the chairwoman will propose at the FCC's Oct. 19 public meeting a draft rulemaking reestablishing the FCC's authority under Title II and creating strong uniform net neutrality standards.",0.0,0.0,32,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,,enCOding hardWare FOr LiVe PrOdUCTiOn Winner AMD – Alveo MA35D LiVe-STreaming SerViCe Winner Red5 – Low Latency WebRTC Live Video Streaming at Scale rUnnerS-UP Haivision – Makito X4 Encoder NETINT – Quadra VPU AV1 + AI Video Encoder & Transcoder rUnnerS-UP Akamai – Adaptive Media Delivery Dolby.io – Real-Time Streaming meeTing/COLLaBOraTiOn/ WeBCaSTing SOLUTiOn On-Prem enCOding/ TranSCOding SOLUTiOn Winner Winner LiveU – Air Control Haivision – Makito X4 Encoder rUnnerS-UP rUnnerS-UP Muvi – Live Meetings  Harmonic – XOS Advanced Media Processor Vizrt – NewTek CaptureCast Telestream – Vantage Media Processing Platform,0.0,0.0,91,0.0,,1.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,,"Off screen, creators of color are also experiencing a major boom. The number of shows created by diverse writers and producers on broadcast TV more than doubled in five years to 9.4% from 4.2% in 2011-12, according to the study. For cable and digital, the numbers jumped to 11.2% and 16.5% in 2016-17 from 7.4% and 6.2% five years prior respectively, the report said.",0.0,0.0,64,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,,"In this regard, the survey is a wake-up call for tool providers, who need to do a better job of correlating errors in real time while providing more contextual information to help fix problems as quickly as possible.This requires better collaboration with complementary solutions in the ecosystem, including encoding, monitoring, and device-level QoE to provide a holistic view of the media chain.Streaming companies must then put methodologies in place to harness the relevant data and take actions based on it.",0.0,0.0,80,0.0,,1.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,1.0,1.1,"For the final, ESPNdeportes.com and ESPNsoccernet.com will provide complete highlights and coverage, including previews, recaps and post-game analysis, ""Road to Rome"" photo galleries, exclusive  video highlights and podcasts, columns, blogs and chats with ESPN television commentators and soccer experts and  online polls. In print, a profile about Messi is the cover story for ESPN The Magazine.",1.0,1.0,58,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,1.0,0.0,,"Ramp’s Wilde agrees with Khoo: “Be sure the video stream is encrypted from the CDN,” says Wilde. “Our company generates a unique one-time use URL for every stream request so the URL cannot be forwarded to anyone else.” ",0.0,0.0,39,0.0,,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,,"But while all of the multiplatform possibilities once made researchers wonder if TV was becoming obsolete, the data shows the TV screen is still by far the most-watched medium. While Robichaux cited a survey showing a 35% annual increase in hours spent watching  video on the Internet, TV still accounts for 97% of all  video viewing.",0.0,0.0,58,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,,U.S. regulators may force cableoperators to move to Internet protocol  video sooner than many in the industry had planned.,0.0,0.0,22,0.0,,0.0,0.0,0.0,0.0,1.0,1.0
1.0,0.0,0.0,,"Bright House Networks is making 10 foreign-language pay channels from International  Media Distribution available to digital cable subscribers in the Orlando, Fla., area.",1.0,0.0,24,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,,"The impact of  Netflix and other  streaming services on MSOs is clear: they offer  OTT content , but when their services are slow, customers are quick to blame their network provider. Because of this, MSOs must find a way to offer the  OTT service that today's viewers demand, and fiber deep is the best way to achieve that goal.",0.0,0.0,63,1.0,,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,,"Finally, there are still some fears around concatenation errors when it comes to converting between codecs. One interviewee even noted that those fears—perhaps stemming from the old days of video degradation when making copies of analog videos—are hard enough to combat that it’s led companies to create duplicates of content they’re transcoding. In other words, the large-scale archiving process to transcode previously recorded content to lower-data-rate versions actually uses more storage, since the retention of the original version—deemed to be “better” quality—adds to the already large storage requirement.",0.0,0.0,88,0.0,,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,,"Panopto integrates with most learning management systems (LMS). “If you drop videos in Teams or even to the Teams folder, they will show up as if they’re in Teams, so your viewers never have to leave the environment that they’re used to,” says Knowlton.",0.0,1.0,44,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,,"Dee Harris-Lawrence (showrunner, OWN  drama series David Makes Man): What is great right now is there’s so much opportunity. When I started you only had the broadcast networks, but today you can  film your story on your phone and post it for all to see. It’s such a great time to be able to not have any hindrances keeping you from telling your story. As long as you have a story to tell, it’s a great time to be in the industry.",0.0,0.0,84,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.3,"NBC's live award ceremony telecast, hosted by comedian Jerrod Carmichael, was more subdued compared to past Globes awards ceremonies as the Hollywood Foreign Press Association continues to recover from the controversy surrounding the lack of diversity among its members. As a result of the controversy, the 2022 Golden Globes were not televised.",0.0,1.0,52,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,1.0,,“Online video viewership really took off when user-generated productions started delivering to audiences what TV wasn’t providing.”,0.0,0.0,22,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,,"Episodes of Viacom cable shows to be available on the Amazon Prime Instant Videos service will include: MTV's The Hills, Jersey Shore, The Hard Times of RJ Berger and several seasons of The Real World;  Comedy Central 's Chappelle's Show and The Sarah Silverman Program; Nickelodeon's iCarly, Dora the Explorer, SpongeBob",0.0,0.0,52,0.0,,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,,"Later this month, Lifetime debuts original movie Girl, Positive , starring Emmy-winner S. Epatha Merkerson, Jennie Garth and Andrea Bowen as a high school senior who suspects she may be infected with HIV. Other shows in development include the Madness of Jane , starring Ever Carradine; Bailey Wiggins , based on the novels of Cosmopolitan editor in chief Kate White; Mile High , an adaptation of the British airline  drama ; Burnt Toast , based on Teri Hatcher’s 2006 memoir; and The Gathering , a horror  series scheduled for fall.      ",0.0,0.0,95,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,,"Telcos are also trialing virtual reality (VR) harnessed with 8K live streamed over the network. Deutsche Telekom made a world first broadcast of live 8K mobile 360° streams of a  basketball event in tandem with MediaKind earlier this year. Orange and France Télévisions, along with Harmonic, tested the same over 2 weeks at the French Open, mostly to devices spread over the stadium. Both used tiling technology to encode and send over the network just the parts of the image the viewer is looking at.",0.0,1.0,86,1.0,,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,,"As part of an expensive lobbying move, the search giant last week unveiled plans to fund fiber-to-the-home broadband networks in the U.S. that would deliver unprecedented speeds of 1 Gigabit per second. The search giant said it initially plans to deliver such lightning-fast speeds to at least 50,000 customers, at what  Google promised would be a “competitive” price — although it didn't say specifically what that meant — with the goal of eventually providing service to 500,000 subscribers.",0.0,0.0,79,0.0,,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,,"Reif Cohen also was bullish on The Walt  Disney Co.’s recent agreement to license its feature films to  Netflix , beginning in 2016.",0.0,0.0,25,0.0,,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,,"Because most of these virtual doctor visits are conducted on FaceTime or an Android equivalent, Adkins also notes the lower-than-average health risks for a family with multiple children.",0.0,0.0,28,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,,"3.Create annotations or tagging. The first two steps sound less painful, but we’re going to cover all three approaches since manual creation of annotation or tagging can have significant monetization and asset management benefits. In reality, given the limited consistency of speech-to-text and visual pattern recognition, even those who rely on automated metadata extraction will find themselves falling back on manual metadata creation or corrections to automated metadata capture. ",0.0,0.0,70,1.0,,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,,"Earlier this month, at an industry conference, CBS chief operating officer Joe Ianniello called the current environment an “arms race” to accumulate  content needed to drive direct-to-consumer products.:Earlier this month, at an industry conference, CBS chief operating officer Joe Ianniello called the current environment an “arms race” to accumulate  content needed to drive direct-to-consumer products.",0.0,0.0,57,1.0,,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,,"Just what authority the FCC has in the cable,  online and wireless spaces will be a central issue in whatever the FCC decides to do or not to do on  media content management.",1.0,0.0,35,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,,"High dynamic range, or HDR, gives video producers an expanded range of colors and brightness to display their videos. From a standards perspective, it’s the journey from Rec. 709 video to Rec. 2020, as you can see in the excellent simulation shown in Figure 1. From a brightness perspective, it’s the journey from 300–500 nits to 1,000–4,000 nits. And from a marketing perspective, it’s the promise of the blackest black viewers have ever seen on their screens.",0.0,0.0,77,0.0,,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,,Dallas-based HDNet will partner with the popular Girls Gone Wild franchise to launch a new weekly reality  series,0.0,0.0,22,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,,"We move quickly — we've prided ourselves on trying new things and we've also prided ourselves on looking at the data and not being afraid to say “OK this didn't work, so we're going to move on we're going to learn from this.” We're better because of it and that's what we did with the 6 p.m. SportsCenter, and we're very pleased with how that show is performing now. At midnight, we have Scott Van Pelt who is just absolutely fantastic and is an example of us at our best. That show is performing very well. So we have some really good things going over here on the SportsCenter side and you know that is definitely creating some momentum over here at ESPN.:We move quickly — we've prided ourselves on trying new things and we've also prided ourselves on looking at the data and not being afraid to say “OK this didn't work, so we're going to move on we're going to learn from this.” We're better because of it and that's what we did with the 6 p.m. SportsCenter, and we're very pleased with how that show is performing now. At midnight, we have Scott Van Pelt who is just absolutely fantastic and is an example of us at our best. That show is performing very well. So we have some really good things going over here on the SportsCenter side and you know that is definitely creating some momentum over here at ESPN.",0.0,0.0,141,1.0,,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,1.0,1.1,"Under the terms of the settlement, the consumers who complained may cancel their FiOS service without an early termination fee. Verizon also has agreed to retain for one year, at its own expense, a consumer-affairs liaison who will assess the company’s compliance with the terms of the settlement and submit quarterly reports to the state.",1.0,1.0,55,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,1.0,0.0,,"It’s safe to say we will see future announcements from Adobe regarding DRM improvements to the Flash ecosystem. When asked about Adobe’s future as a DRM technology innovator, Hock predicted that “we will continue to treat DRM as an extra layer of protection and continue to update and modify our technology. There is no holy grail of content protection and it’s a continued effort.”",0.0,0.0,64,0.0,,0.0,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,,"“Seeing is believing,” said MediaPlatform’s Pulier. “As a result of the testing we’ve done, we’ve decided to offer a 24/7 ongoing event that will demonstrate how to application-level multicast from within bandwidth-constrained office environments, even if the viewer is on a thin bandwidth connection.”",0.0,0.0,44,0.0,,0.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,0.0,,"Mobile is supported with pretty much all the major video platforms used in education. Whether it’s a new breed open video player (OVP) such as Kaltura, Ensemble Video, or Ooyala or stalwarts such as YouTube and iTunes U, schools have multiple options for making video available to students and faculty on-the-go.",0.0,1.0,51,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,,"The bill directs the National Academy of Sciences to report to Congress, the FCC and the Federal Trade Commission on the impact of violent  video on kids’ development and well-being. The study wouldn’t have to be completed for 18 months, a time frame that sounds like kicking the can down the road again. But Rockefeller is not likely to leave things at just an 18-month study, considering that studies are often characterized as a way to take action without actually taking action. The committee source said the bill was a first step, and Rockefeller would be looking at a host of related issues in the new Congress, though he has not decided just what that next step would be. Elsewhere on Capitol Hill, Rockefeller was joined by Reps. Ed Markey (D-Mass.) and Joe Barton (R-Texas) at a press conference where the FTC announced updates to child protection laws.",0.0,0.0,141,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
2.0,0.0,0.0,,"With Fight Network and AXS TV, Anthem is vertically integrated and able to distribute and promote its own events and programming. It has been adding  an expanding set of digital and   streaming free, ad-supported  streaming TV (FAST) channels to make its programming more available, especially to younger viewers. “Will we end up having a boxing vertical of  content that will be streamed globally? Yes,” Asper said.",0.0,0.0,71,1.0,,1.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,,The streaming video content produced by St. John’s is broadcast quality: The university does live-switched three-camera shoots from its campus facilities. These are anchored by color and play-by-play commentators and dressed up with on-screen graphics and slow-motion replay.,0.0,0.0,38,0.0,,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,,"Flash is the only player that doesn’t have a simple facility for storing the file to hard disk for later playback. For example, with the QuickTime player, you right-click and choose Save As, so the kiddies can see the new Disney trailer as many times as they’d like without re-downloading. To do the same in Flash, you’d have to design a custom player, which is beyond the capabilities of many small companies. ",0.0,0.0,73,0.0,,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.0,1.0,,"The shift from downloading to streaming is tectonic by digital standards, and, like the transition from optical media to downloads before it, it will be accompanied by much teeth gnashing and lawyer wrangling as royalty payment standards are worked out as much in the courts as in the smoke-free back rooms of Palo Alto, Calif.. In fact, London’s Financial Times asserts that attempts by Spotify and others to launch in the U.S. have been delayed mainly by the complexity of negotiating licensing terms with record companies and music publishers, not the underlying technology.",0.0,0.0,93,0.0,,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,,"There are several ways to use video in mobile marketing. Among Limelight Networks customers, one popular scenario is for enhanced directory listings. It’s the modern-day equivalent of a display ad in the Yellow Pages, but video provides a better opportunity for demonstrating how a product or service works. Another use case is for direct video emails and SMS. Limelight customer Imavex offers targeted marketing services and now includes video in its online STREAMOTOR service. STREAMOTOR became popular initially with a number of car dealerships, which use the service to send mobile video both to existing and prospective customers. A mobile video acts like a video voicemail that a consumer can access at any time. Sending a video birthday message to a loyal customer strengthens that relationship. Likewise, sending a follow-up video after a customer test-drives a new car adds a personal touch that can make the difference between a purchase and a lost opportunity.",0.0,0.0,141,1.0,,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,,"Wowza®Media Systems provides all the pieces in the streaming puzzle, from capture to delivery, taking the complexity out of streaming live events. ",0.0,0.0,23,0.0,,0.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,0.0,0.2,Disney and Povenmire agreed on two seasons and 40 episodes as part of an overall deal. Povenmire's Hamster & Gretel also got a second season order.,0.0,0.0,26,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,,"Third, it’s a return to the roots of Streaming Media. Back in the late 1990s, you were just as likely to hear a conversation at the Streaming Media trade shows that involved math and logical constructs as you were to hear a business pitch. I personally feel, in conjunction with the rise of the Women in Streaming Media group, that it’s time to get quite a bit more of that heritage back into mainstream conversations as a way to demonstrate that math offers a legitimate career path in what is an enviable industry to both work and thrive in.",1.0,0.0,99,0.0,,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,,"IT'S A BURNING QUESTION ON MANY marketers’ minds: What effect do ads have across TV,  online and mobile devices?",0.0,0.0,22,0.0,,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,,"With cable stocks on a roll — the MSO sector is up 36% so far this year and programming stocks have added 35% to their value — money cheap and banks willingto lend it, the deal market could heat up again in the cable sector. Already, Cablevi-sion Systems is exploring a possible sale of its Optimum West division — the former Bresnan Communications — because of several unsolicited offers it had received for the properties.",0.0,0.0,75,0.0,,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,,"The challenge with daytime — the hours between 9 a.m. and 4 p.m. — is that it has become very hard for stations to make money in those time slots. That’s why court shows are so appealing in those hours: An entire year of programming can be produced within a few weeks and the shows can be sold on a station-friendly, barter-only basis. But the dwindling daytime audience is making it difficult for stations to keep low-cost court shows on the air, which is why even lower-cost repeats are becoming prevalent.",0.0,0.0,91,0.0,,0.0,0.0,1.0,0.0,0.0,0.0
2.0,1.0,0.0,0.2,"In their petition, Standard General and Tegna have argued the transaction will created a minority-owned company and expand local reporting and programming.",0.0,0.0,22,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,,The gains come after several quarters of slower growth in the segment. But analysts who once feared the demise of high-speed Internet are singing a different tune now.,0.0,0.0,28,0.0,,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,,"Diamond Sports says the company expects that its business will continue as usual, and it will keep broadcasting quality live sports productions for fans while it addresses its balance sheet. But  Major League Baseball and the  National Basketball Association have said they're standing by to broadcast games themselves should Diamond default on payments to their teams.",0.0,0.0,58,1.0,,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,,Xumo is designed to protect cable’s core broadband product and maintain its prominent position on the home screen while gathering all of the rich data that targeted advertisers so crave these days.,0.0,0.0,32,0.0,,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,,"The splits are clearly better for  content owners in the digital landscape than they are for traditional cable and satellite distributors, at least for right now,” Epstein said.:The splits are clearly better for  content owners in the digital landscape than they are for traditional cable and satellite distributors, at least for right now,” Epstein said.",0.0,0.0,57,0.0,,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,,"The Parsec GUI is probably the most popular, simply because it’s free.It’s also a great piece of software for providing real-time performance and great video quality.That said, it’s a little bit harder to get Parsec working in the cloud environment when using certain resolutions.Parsec is probably bigger in the esports world than in other verticals, largely because it caught on there first.",0.0,0.0,62,0.0,,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,,"When WE tv launched its WE tv Sync product halfway through the last season of reality show Braxton Family Values, ratings for the  series rose 21%, said WE tv senior vice president of digital  media and business development Jen Robertson. WE tv Sync mixes a live experience with Twitter, Facebook and  online feeds during the  series ’ linear showings.",0.0,0.0,63,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,,• It decouples the technical issues of delivery formats and video compression from the more typically proprietary issues of a protection regime. No longer does the technology of delivery have to develop in lockstep with the release cycle of a presentation engine or security vendor.,0.0,0.0,45,0.0,,1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.1,"The new mun2 tagline is ""You're on,"" and the emphasis is on helping younger viewers connect with both their Latino heritage and their American experience. ""One thing all Hispanics share is the American dream,"" Telemundo COO Jacqueline Hernandez said. Another mun2 meme is ""Querio Mas:"" I want more.",1.0,1.0,48,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,,"“People are spending time and money on creating great work, and that is really innovating the space right now and pushing the boundaries,” notes Lazar. “It’s work that should be recognized by our fellow professionals and then also by the community at large. I think it’s really important. It creates a credibility and a standard for where we’re at so every year when you see the awards, the nominees, the winners, you are seeing, ‘Okay, we’ve raised the bar again.’” ",0.0,0.0,81,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,,Schmidt said the real test of the Android project “is whether [developers] are going to be able to build applications and do the amazing things you can do on the Internet on mobile phones as well.”,0.0,0.0,36,0.0,,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,,"NASCAR thus joins the recent rush among pro sports circuit and rights-holders to showcase the 3D format. In April, ESPN, working in conjuction with Comcast  Media Center, which transmitted the action to other carriers  http://www.multichannel.com/article/451261-Bell_TV_Drives_3D_Masters_Coverage.php , showed select holes in the format from the The Masters, while regional sports network MSG showcased a National Hockey League game between the New York Rangers and New York Islanders in the format  http://www.multichannel.com/article/450417-MSG_To_Drop_Puck_On_First_3D_Hockey_Telecast.phpon March 24. CBS presented the crowning events of ""March Madness,  http://www.multichannel.com/article/449880-CBS_Sports_Jumps_Into_3D_With_Enhanced_Final_Four_Coverage.php?rssid=20076 "" The Final Four and the national championship game, in 3D through select theaters nationwide.",0.0,0.0,100,0.0,,1.0,0.0,0.0,0.0,1.0,1.0
1.0,1.0,1.0,1.1,Blu-ray discs and games are widely considered to be the two most likely avenues for 3-D  content to make its way into the home. There is already significant amount of 3-D programming that has been created for theatrical- film distribution that could be reformatted for 3-D capable Blu-ray discs and players.,1.0,1.0,52,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.0,1.0,,"Enterprise streaming solutions are often overlooked. Compared with their media and entertainment counterparts, which progress rapidly, or even higher education solutions that see frequent updates to meet the demands of newer portable devices, enterprise streaming products can sometimes be accused of being stuck in a time warp.",0.0,1.0,47,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,,"Hulu had 48.5 million subscribers, up from 48.3 million subscribers in the third quarter.  Hulu ’s  SVOD -only subscribers dipped to 43.9 million from 44 million.   Hulu Plus Live TV had 4.6 million subscribers, up 300,000 from 4.3 million subs last quarter.",0.0,0.0,46,0.0,,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,,"Armed with a growing block of  content , Goldman will make another round of visits to prospective carriers in the months ahead. At this stage, he's funding the network personally. He's confident he will be able to find support: Over the course of his career, Goldman said he has helped build  media companies, raising nearly $1 billion in capital in the process.",0.0,0.0,64,1.0,,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,,"So why is this a bad thing? A major buy for a photo app company should raise all the boats of tech startups. The problem is based on the motivation for the buy. Facebook bought Instagram as a defensive maneuver. Whether it was to obtain a talented mobile team (Facebook has experienced difficulties with stability on its app), to buy out a hot, growing userbase, or to make itself look good in the upcoming IPO, the focus is on Facebook and not the end user. The next great video app will only succeed if it focuses on creating a killer end-user experience. With the glut of incoming video apps (and believe me, they are coming by the bucketful), app builders will be distracted by figuring out how they can be bought out by Google for $1 trillion. That may win the battle, but focus on the user will win the war.",1.0,0.0,141,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.2,"We are having a lot of fan activations. It’s a very sophisticated plan that we put together with many of our sponsors,” Diament said.",0.0,0.0,24,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.2,"B+C and Next TV have announced their Best of Show Awards for the 2023 NAB Show, April 16-19 in Las Vegas. The awards are judged by a panel of industry experts on the criteria of innovation, feature set, cost efficiency and performance in serving the industry.",0.0,0.0,46,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,1.0,,"The good news: As 2012 progresses, streaming media continues to reach more viewers worldwide than ever before. It appears that this growth will continue as increasingly more people watch content on web- and mobile-connected devices.",0.0,0.0,35,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,,"At Streaming Media East 2022 in  Boston—our industry’s first in- person event in more than 2 years—I presented a session called Sustainable Streaming Lifecycles as a way to engage the industry in thinking beyond the present. Attendance was surprisingly good, especially since it was the last session of the last day, and the audience was engaged in the topic. This article both synopsizes that presentation and delves into other conversations that have happened since my first article focusing on sustainability (co-authored by Dom Robinson; go2sm.com/greening), all in the context of keeping streaming’s global- scale ambitions in line with potential power- consumption challenges.",0.0,0.0,103,1.0,,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,,SLINGS AND TUBES,0.0,0.0,22,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,,"Jacobsen said earlier Wednesday, prior to the league’s rejection, that the industry would match DirecTV’s price for the package -- reported to be $700 million -- as well as distribute the league’s upstart Baseball Channel to as many subscribers as DirecTV does when the network launches in 2009 through In Demand’s three owners: Comcast,    Time Warner Cable and Cox Communications.      ",0.0,0.0,64,0.0,,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,,"While there are fans who are interested in only one league or one sport, there are more fans who follow a variety of sports. For that reason, aggregated efforts will begin to take hold. That’s the belief of Brett Sappington, senior director of research for Parks Associates, who sees big years coming for sports aggregation. It’s something fubo is already doing, he notes. Fans want services that offer local pro teams, college, and other sports all in one place. While the online future was supposed to be all about targeted niche offerings, consumers are finding they don’t want to manage more than a handful of subscriptions, and providers see the benefits of offering more comprehensive packages",0.0,1.0,116,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,,This information allows the network team to see quantifiable  A primary stream format was identified for each location  evidence that a problem has occurred and provides them with  with various failover paths.If an office supported IP  the data needed to make an exact diagnosis.,0.0,0.0,48,0.0,,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,,DVEO Elemental Technologies The Streaming industry has seen a lot of changes in the past couple of years with the greater adoption of IPTV / OTT.It has created more choice of content for viewers and challenges for content providers.,0.0,0.0,39,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,,"Univision Goes to the Cloud Anvato also provided an irresistible value proposition to Univision, the Spanish language broadcast network, which replaced their onprem encoding gear for an Anvato system. I spoke with Mai-Wah Cheung, Univision’s senior vice president, digital operations & services. ",0.0,0.0,43,0.0,,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,,Benefield was also asked about the challenges ahead as PS Vue faces off with a growing number of virtual multichannel  video programming distributors.:Benefield was also asked about the challenges ahead as PS Vue faces off with a growing number of virtual multichannel  video programming distributors.,0.0,0.0,47,0.0,,1.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.4,"With Fight Network and AXS TV, Anthem is vertically integrated and able to distribute and promote its own events and programming. It has been adding  an expanding set of digital and   streaming free, ad-supported  streaming TV (FAST) channels to make its programming more available, especially to younger viewers. “Will we end up having a boxing vertical of  content that will be streamed globally? Yes,” Asper said.",0.0,1.0,71,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,,"It is apparent that Liberty will capitalize on its reintegration with a MVPD and either acquire or create new programming, hence creating more vertical integration,” EchoStar said in its papers.",0.0,0.0,30,0.0,,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,,"Disney : Looking out for the interests of its ABC owned-and-operated television stations,  Disney told the FCC that no matter how an MVPD is defined, if over-the-top providers retransmit signals — and the definition of retransmission is at the heart of the debate over mobile TV provider Aereo (see related story, this page) — TV station signals “and the copyrighted  content they deliver, they must get consent to do so.",0.0,0.0,72,0.0,,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,,"This year's best programmers — Oxygen  Media ,    Turner Broadcasting System,  Discovery Communications, The Weather Channel Cos. and    Lifetime Entertainment Services — tapped women's groups for new business ideas, strengthened recruiting efforts to attract women and women of color, and added transparency and accountability to pay equity policies. Turner and Oxygen are on every PAR list this year, excelling in each category.      ",0.0,0.0,69,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,,"June 11 is when the Federal Communications Commission's new network neutrality regulatory rollback goes into effect, with the Federal Trade Commission responsible for keeping tabs on how internet service providers manage their networks. That hinges on the FCC's new transparency rule that requires broadband providers to disclose their network management practices to the FCC so that the FTC can then determine if that conduct is anticompetitive, false or deceptive.",0.0,0.0,69,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,,"And with all the new opportunities coming online to reach the TV, it’s full steam ahead with trying to exploit their potential. “We’ve proven that we’ve created a stable, reliable, convenient environment for the consumer to obtain digital content. Now we’re finding ways to take that service to as many platforms as we can—that includes our relationship with Intel Viiv, the Media Center PC, as well as through extenders. Also this year we’re going to offer download-to-burn. And at CES we spent a lot of time meeting with potential new partners,” says Ramo.“ We’re looking at every angle possible.” ",0.0,0.0,100,0.0,,1.0,0.0,0.0,0.0,0.0,0.0
